customer_id,ingresos,margen_ratio,frecuencia,anios_relacion,cltv,dias_ultima_compra,estado_churn,items_comprados,items_devueltos,return_rate,cluster,cluster_label,churn_proba
5553,79.8,0.4,1,1.0,31.92,1286,Perdido,1,0,0.0,0,Perdido,0.9997
5046,79.8,0.4,1,1.0,31.92,1756,Perdido,1,0,0.0,0,Perdido,0.9997
5068,79.8,0.4,1,1.0,31.92,899,Perdido,1,0,0.0,0,Perdido,0.9997
4788,79.8,0.4,1,1.0,31.92,373,Perdido,1,0,0.0,1,Regular Activo,
3925,79.8,0.4,1,1.0,31.92,1328,Perdido,1,0,0.0,0,Perdido,0.9997
4796,79.8,0.4,1,1.0,31.92,88,Activo,1,0,0.0,1,Regular Activo,
3230,79.8,0.4,1,1.0,31.92,861,Perdido,1,0,0.0,0,Perdido,0.9998
845,79.8,0.4,1,1.0,31.92,938,Perdido,1,0,0.0,0,Perdido,0.9997
2334,79.8,0.4,1,1.0,31.92,24,Activo,1,0,0.0,1,Regular Activo,
4499,79.8,0.4,1,1.0,31.92,87,Activo,1,1,1.0,3,Devolutivo,
4471,79.8,0.4,1,1.0,31.92,62,Activo,1,0,0.0,1,Regular Activo,
3400,79.8,0.4,1,1.0,31.92,1752,Perdido,1,0,0.0,0,Perdido,0.9997
3745,79.8,0.4,1,1.0,31.92,1300,Perdido,1,0,0.0,0,Perdido,0.9997
4203,79.8,0.4,1,1.0,31.92,1304,Perdido,1,0,0.0,0,Perdido,0.9997
2993,79.8,0.4,1,1.0,31.92,408,Perdido,1,0,0.0,1,Regular Activo,
2927,79.8,0.4,1,1.0,31.92,1283,Perdido,1,0,0.0,0,Perdido,0.9997
3182,79.8,0.4,1,1.0,31.92,61,Activo,1,0,0.0,1,Regular Activo,
5572,79.8,0.4,1,1.0,31.92,877,Perdido,1,1,1.0,3,Devolutivo,0.9996
3513,79.8,0.4,1,1.0,31.92,891,Perdido,1,0,0.0,0,Perdido,0.9998
3565,79.8,0.4,1,1.0,31.92,67,Activo,1,0,0.0,1,Regular Activo,
2472,79.8,0.4,1,1.0,31.92,28,Activo,1,0,0.0,1,Regular Activo,
2494,79.8,0.4,1,1.0,31.92,6,Activo,1,0,0.0,1,Regular Activo,
1622,79.8,0.4,1,1.0,31.92,11,Activo,1,0,0.0,1,Regular Activo,
2745,79.8,0.4,1,1.0,31.92,25,Activo,1,2,2.0,3,Devolutivo,
873,79.8,0.4,1,1.0,31.92,116,Activo,1,0,0.0,1,Regular Activo,
5607,79.8,0.4,1,1.0,31.92,106,Activo,1,0,0.0,1,Regular Activo,
3126,79.8,0.4,1,1.0,31.92,109,Activo,1,0,0.0,1,Regular Activo,
3125,79.8,0.4,1,1.0,31.92,893,Perdido,1,0,0.0,0,Perdido,0.9998
1384,79.8,0.4,1,1.0,31.92,1458,Perdido,1,0,0.0,0,Perdido,0.9997
4904,79.8,0.4,1,1.0,31.92,1333,Perdido,1,1,1.0,3,Devolutivo,0.9994
2943,79.8,0.4,1,1.0,31.92,406,Perdido,1,0,0.0,1,Regular Activo,
4959,79.8,0.4,1,1.0,31.92,1369,Perdido,1,1,1.0,3,Devolutivo,0.9994
1977,79.8,0.4,1,1.0,31.92,78,Activo,1,0,0.0,1,Regular Activo,
3796,79.8,0.4,1,1.0,31.92,373,Perdido,1,0,0.0,1,Regular Activo,
2635,79.8,0.4,1,1.0,31.92,493,Perdido,1,0,0.0,1,Regular Activo,
955,79.8,0.4,1,1.0,31.92,69,Activo,1,0,0.0,1,Regular Activo,
5088,79.8,0.4,1,1.0,31.92,885,Perdido,1,0,0.0,0,Perdido,0.9998
782,79.8,0.4,1,1.0,31.92,529,Perdido,1,0,0.0,1,Regular Activo,
4525,79.8,0.4,1,1.0,31.92,421,Perdido,1,0,0.0,1,Regular Activo,
4672,79.8,0.4,1,1.0,31.92,404,Perdido,1,0,0.0,1,Regular Activo,
3621,79.8,0.4,1,1.0,31.92,1282,Perdido,1,0,0.0,0,Perdido,0.9997
1993,79.8,0.4,1,1.0,31.92,1455,Perdido,1,1,1.0,3,Devolutivo,0.9994
2733,79.8,0.4,1,1.0,31.92,957,Perdido,1,0,0.0,0,Perdido,0.9997
914,79.8,0.4,1,1.0,31.92,69,Activo,1,0,0.0,1,Regular Activo,
1903,79.8,0.4,1,1.0,31.92,510,Perdido,1,0,0.0,1,Regular Activo,
4894,79.8,0.4,1,1.0,31.92,908,Perdido,1,0,0.0,0,Perdido,0.9997
3044,79.8,0.4,1,1.0,31.92,899,Perdido,1,0,0.0,0,Perdido,0.9997
4159,79.8,0.4,1,1.0,31.92,874,Perdido,1,0,0.0,0,Perdido,0.9998
4482,79.8,0.4,1,1.0,31.92,1338,Perdido,1,1,1.0,3,Devolutivo,0.9994
5153,79.8,0.4,1,1.0,31.92,1362,Perdido,1,0,0.0,0,Perdido,0.9997
4458,79.8,0.4,1,1.0,31.92,1340,Perdido,1,0,0.0,0,Perdido,0.9997
5468,79.8,0.4,1,1.0,31.92,375,Perdido,1,0,0.0,1,Regular Activo,
2615,79.8,0.4,1,1.0,31.92,43,Activo,1,0,0.0,1,Regular Activo,
2697,79.8,0.4,1,1.0,31.92,72,Activo,1,0,0.0,1,Regular Activo,
5554,79.8,0.4,1,1.0,31.92,1765,Perdido,1,0,0.0,0,Perdido,0.9997
2221,79.8,0.4,1,1.0,31.92,1438,Perdido,1,0,0.0,0,Perdido,0.9997
4272,79.8,0.4,1,1.0,31.92,1369,Perdido,1,0,0.0,0,Perdido,0.9997
1024,79.8,0.4,1,1.0,31.92,37,Activo,1,0,0.0,1,Regular Activo,
3605,79.8,0.4,1,1.0,31.92,1824,Perdido,1,0,0.0,0,Perdido,0.9997
836,79.8,0.4,1,1.0,31.92,111,Activo,1,0,0.0,1,Regular Activo,
834,79.8,0.4,1,1.0,31.92,1428,Perdido,1,0,0.0,0,Perdido,0.9997
2372,79.8,0.4,1,1.0,31.92,62,Activo,1,0,0.0,1,Regular Activo,
5431,79.8,0.4,1,1.0,31.92,900,Perdido,1,0,0.0,0,Perdido,0.9997
2196,77.97,0.4002,1,1.0,31.2,108,Activo,1,0,0.0,1,Regular Activo,
1517,77.97,0.4002,1,1.0,31.2,94,Activo,1,0,0.0,1,Regular Activo,
1559,77.97,0.4002,1,1.0,31.2,52,Activo,1,0,0.0,1,Regular Activo,
4443,77.97,0.4002,1,1.0,31.2,890,Perdido,1,0,0.0,0,Perdido,0.9998
5243,77.97,0.4002,1,1.0,31.2,1749,Perdido,1,0,0.0,0,Perdido,0.9997
3645,77.97,0.4002,1,1.0,31.2,873,Perdido,1,0,0.0,0,Perdido,0.9998
1722,74.97,0.4002,1,1.0,30.0,1377,Perdido,1,0,0.0,0,Perdido,0.9997
3029,74.97,0.4002,1,1.0,30.0,65,Activo,1,0,0.0,1,Regular Activo,
1231,74.97,0.4002,1,1.0,30.0,2,Activo,1,0,0.0,1,Regular Activo,
2266,74.97,0.4002,1,1.0,30.0,1450,Perdido,1,1,1.0,3,Devolutivo,0.9994
3970,74.97,0.4002,1,1.0,30.0,395,Perdido,1,0,0.0,1,Regular Activo,
4308,74.97,0.4002,1,1.0,30.0,1364,Perdido,1,0,0.0,0,Perdido,0.9997
3923,74.97,0.4002,1,1.0,30.0,889,Perdido,1,0,0.0,0,Perdido,0.9998
5535,74.7,0.4,1,1.0,29.88,116,Activo,1,0,0.0,1,Regular Activo,
3500,74.7,0.4,1,1.0,29.88,373,Perdido,1,0,0.0,1,Regular Activo,
4958,74.7,0.4,1,1.0,29.88,1774,Perdido,1,0,0.0,0,Perdido,0.9997
1778,74.7,0.4,1,1.0,29.88,520,Perdido,1,0,0.0,1,Regular Activo,
4180,74.7,0.4,1,1.0,29.88,891,Perdido,1,1,1.0,3,Devolutivo,0.9995
4909,74.7,0.4,1,1.0,29.88,87,Activo,1,0,0.0,1,Regular Activo,
3802,74.7,0.4,1,1.0,29.88,1808,Perdido,1,1,1.0,3,Devolutivo,0.9994
5244,74.7,0.4,1,1.0,29.88,1366,Perdido,1,0,0.0,0,Perdido,0.9997
4783,69.98,0.4001,1,1.0,28.0,93,Activo,1,0,0.0,1,Regular Activo,
4142,69.98,0.4001,1,1.0,28.0,883,Perdido,1,0,0.0,0,Perdido,0.9998
1548,69.99,0.4001,1,1.0,28.0,1399,Perdido,1,0,0.0,0,Perdido,0.9997
2016,69.98,0.4001,1,1.0,28.0,51,Activo,1,1,1.0,3,Devolutivo,
3886,69.98,0.4001,1,1.0,28.0,418,Perdido,1,1,1.0,3,Devolutivo,
3733,69.98,0.4001,1,1.0,28.0,1751,Perdido,1,0,0.0,0,Perdido,0.9997
3132,69.98,0.4001,1,1.0,28.0,382,Perdido,1,1,1.0,3,Devolutivo,
3013,69.99,0.4001,1,1.0,28.0,403,Perdido,1,0,0.0,1,Regular Activo,
3942,69.99,0.4001,1,1.0,28.0,1296,Perdido,1,0,0.0,0,Perdido,0.9997
5293,69.98,0.4001,1,1.0,28.0,890,Perdido,1,0,0.0,0,Perdido,0.9998
5632,69.9,0.4,1,1.0,27.96,1288,Perdido,1,0,0.0,0,Perdido,0.9997
5037,69.9,0.4,1,1.0,27.96,370,Perdido,1,0,0.0,1,Regular Activo,
1592,69.9,0.4,1,1.0,27.96,1440,Perdido,1,0,0.0,0,Perdido,0.9997
3510,69.9,0.4,1,1.0,27.96,1821,Perdido,1,0,0.0,0,Perdido,0.9997
4441,69.9,0.4,1,1.0,27.96,1335,Perdido,1,0,0.0,0,Perdido,0.9997
1154,59.99,0.4001,1,1.0,24.0,533,Perdido,1,0,0.0,1,Regular Activo,
3010,59.99,0.4001,1,1.0,24.0,410,Perdido,1,0,0.0,1,Regular Activo,
2803,59.99,0.4001,1,1.0,24.0,119,Activo,1,1,1.0,3,Devolutivo,
3518,59.99,0.4001,1,1.0,24.0,418,Perdido,1,0,0.0,1,Regular Activo,
3656,59.99,0.4001,1,1.0,24.0,108,Activo,1,0,0.0,1,Regular Activo,
2999,59.99,0.4001,1,1.0,24.0,401,Perdido,1,0,0.0,1,Regular Activo,
4643,59.99,0.4001,1,1.0,24.0,885,Perdido,1,0,0.0,0,Perdido,0.9998
3488,59.98,0.4001,1,1.0,24.0,1760,Perdido,1,1,1.0,3,Devolutivo,0.9994
5348,59.99,0.4001,1,1.0,24.0,1802,Perdido,1,0,0.0,0,Perdido,0.9997
920,59.99,0.4001,1,1.0,24.0,952,Perdido,1,1,1.0,3,Devolutivo,0.9994
3476,59.99,0.4001,1,1.0,24.0,106,Activo,1,1,1.0,3,Devolutivo,
5230,59.99,0.4001,1,1.0,24.0,1767,Perdido,1,0,0.0,0,Perdido,0.9997
5238,59.99,0.4001,1,1.0,24.0,369,Perdido,1,0,0.0,1,Regular Activo,
2556,59.98,0.4001,1,1.0,24.0,933,Perdido,1,0,0.0,0,Perdido,0.9997
2566,59.99,0.4001,1,1.0,24.0,63,Activo,1,0,0.0,1,Regular Activo,
1142,59.99,0.4001,1,1.0,24.0,535,Perdido,1,0,0.0,1,Regular Activo,
5278,59.99,0.4001,1,1.0,24.0,118,Activo,1,0,0.0,1,Regular Activo,
2347,59.98,0.4001,1,1.0,24.0,960,Perdido,1,0,0.0,0,Perdido,0.9997
2349,59.99,0.4001,1,1.0,24.0,967,Perdido,1,0,0.0,0,Perdido,0.9997
1162,59.99,0.4001,1,1.0,24.0,915,Perdido,1,0,0.0,0,Perdido,0.9997
3609,59.99,0.4001,1,1.0,24.0,1754,Perdido,1,0,0.0,0,Perdido,0.9997
3545,59.99,0.4001,1,1.0,24.0,1313,Perdido,1,0,0.0,0,Perdido,0.9997
3551,59.99,0.4001,1,1.0,24.0,1347,Perdido,1,0,0.0,0,Perdido,0.9997
4209,59.99,0.4001,1,1.0,24.0,894,Perdido,1,0,0.0,0,Perdido,0.9998
1089,59.98,0.4001,1,1.0,24.0,1425,Perdido,1,0,0.0,0,Perdido,0.9997
2498,59.99,0.4001,1,1.0,24.0,1405,Perdido,1,0,0.0,0,Perdido,0.9997
4221,59.99,0.4001,1,1.0,24.0,1807,Perdido,1,0,0.0,0,Perdido,0.9997
2031,59.99,0.4001,1,1.0,24.0,976,Perdido,1,0,0.0,0,Perdido,0.9997
1377,59.99,0.4001,1,1.0,24.0,52,Activo,1,0,0.0,1,Regular Activo,
1408,59.99,0.4001,1,1.0,24.0,1395,Perdido,1,0,0.0,0,Perdido,0.9997
5574,59.99,0.4001,1,1.0,24.0,880,Perdido,1,0,0.0,0,Perdido,0.9998
5576,59.99,0.4001,1,1.0,24.0,69,Activo,1,0,0.0,1,Regular Activo,
2753,59.99,0.4001,1,1.0,24.0,1788,Perdido,1,0,0.0,0,Perdido,0.9997
3181,59.99,0.4001,1,1.0,24.0,396,Perdido,1,0,0.0,1,Regular Activo,
3578,59.99,0.4001,1,1.0,24.0,1284,Perdido,1,0,0.0,0,Perdido,0.9997
4592,59.99,0.4001,1,1.0,24.0,859,Perdido,1,0,0.0,0,Perdido,0.9998
4588,59.99,0.4001,1,1.0,24.0,875,Perdido,1,0,0.0,0,Perdido,0.9998
5297,59.99,0.4001,1,1.0,24.0,868,Perdido,1,0,0.0,0,Perdido,0.9998
4610,59.99,0.4001,1,1.0,24.0,398,Perdido,1,0,0.0,1,Regular Activo,
3440,59.99,0.4001,1,1.0,24.0,869,Perdido,1,0,0.0,0,Perdido,0.9998
3448,59.98,0.4001,1,1.0,24.0,887,Perdido,1,0,0.0,0,Perdido,0.9998
1476,59.99,0.4001,1,1.0,24.0,1401,Perdido,1,0,0.0,0,Perdido,0.9997
2116,59.99,0.4001,1,1.0,24.0,6,Activo,1,0,0.0,1,Regular Activo,
2688,59.99,0.4001,1,1.0,24.0,931,Perdido,1,0,0.0,0,Perdido,0.9997
2695,59.99,0.4001,1,1.0,24.0,1386,Perdido,1,0,0.0,0,Perdido,0.9997
4341,59.99,0.4001,1,1.0,24.0,1283,Perdido,1,0,0.0,0,Perdido,0.9997
4807,59.99,0.4001,1,1.0,24.0,909,Perdido,1,0,0.0,0,Perdido,0.9997
1493,59.99,0.4001,1,1.0,24.0,1379,Perdido,1,0,0.0,0,Perdido,0.9997
4824,59.99,0.4001,1,1.0,24.0,1342,Perdido,1,0,0.0,0,Perdido,0.9997
3498,59.98,0.4001,1,1.0,24.0,89,Activo,1,0,0.0,1,Regular Activo,
3511,59.99,0.4001,1,1.0,24.0,1803,Perdido,1,0,0.0,0,Perdido,0.9997
1973,59.99,0.4001,1,1.0,24.0,81,Activo,1,0,0.0,1,Regular Activo,
1444,59.98,0.4001,1,1.0,24.0,990,Perdido,1,0,0.0,0,Perdido,0.9997
4877,59.99,0.4001,1,1.0,24.0,418,Perdido,1,0,0.0,1,Regular Activo,
4884,59.99,0.4001,1,1.0,24.0,1308,Perdido,1,0,0.0,0,Perdido,0.9997
3169,59.98,0.4001,1,1.0,24.0,1302,Perdido,1,2,2.0,3,Devolutivo,0.9994
4215,59.99,0.4001,1,1.0,24.0,1818,Perdido,1,0,0.0,0,Perdido,0.9997
4354,59.99,0.4001,1,1.0,24.0,1342,Perdido,1,0,0.0,0,Perdido,0.9997
2818,59.99,0.4001,1,1.0,24.0,866,Perdido,1,0,0.0,0,Perdido,0.9998
2851,59.99,0.4001,1,1.0,24.0,375,Perdido,1,0,0.0,1,Regular Activo,
4333,59.99,0.4001,1,1.0,24.0,1812,Perdido,1,0,0.0,0,Perdido,0.9997
2712,59.98,0.4001,1,1.0,24.0,30,Activo,1,0,0.0,1,Regular Activo,
2118,59.99,0.4001,1,1.0,24.0,12,Activo,1,0,0.0,1,Regular Activo,
2120,59.98,0.4001,1,1.0,24.0,1410,Perdido,1,0,0.0,0,Perdido,0.9997
2089,59.98,0.4001,1,1.0,24.0,59,Activo,1,0,0.0,1,Regular Activo,
4044,59.97,0.4002,1,1.0,24.0,389,Perdido,1,0,0.0,1,Regular Activo,
3236,59.99,0.4001,1,1.0,24.0,1306,Perdido,1,0,0.0,0,Perdido,0.9997
2681,59.99,0.4001,1,1.0,24.0,952,Perdido,1,0,0.0,0,Perdido,0.9997
927,59.99,0.4001,1,1.0,24.0,967,Perdido,1,0,0.0,0,Perdido,0.9997
5534,59.99,0.4001,1,1.0,24.0,373,Perdido,1,1,1.0,3,Devolutivo,
4300,59.99,0.4001,1,1.0,24.0,1770,Perdido,1,0,0.0,0,Perdido,0.9997
2798,59.97,0.4002,1,1.0,24.0,892,Perdido,1,1,1.0,3,Devolutivo,0.9995
876,59.99,0.4001,1,1.0,24.0,527,Perdido,1,0,0.0,1,Regular Activo,
4800,59.99,0.4001,1,1.0,24.0,1779,Perdido,1,0,0.0,0,Perdido,0.9997
1317,59.99,0.4001,1,1.0,24.0,76,Activo,1,0,0.0,1,Regular Activo,
5027,59.99,0.4001,1,1.0,24.0,1771,Perdido,1,0,0.0,0,Perdido,0.9997
5519,59.99,0.4001,1,1.0,24.0,105,Activo,1,0,0.0,1,Regular Activo,
5521,59.99,0.4001,1,1.0,24.0,866,Perdido,1,0,0.0,0,Perdido,0.9998
2127,59.99,0.4001,1,1.0,24.0,919,Perdido,1,0,0.0,0,Perdido,0.9997
1329,59.98,0.4001,1,1.0,24.0,928,Perdido,1,0,0.0,0,Perdido,0.9997
1331,59.99,0.4001,1,1.0,24.0,57,Activo,1,0,0.0,1,Regular Activo,
1870,59.98,0.4001,1,1.0,24.0,69,Activo,1,0,0.0,1,Regular Activo,
5540,59.99,0.4001,1,1.0,24.0,65,Activo,1,0,0.0,1,Regular Activo,
1356,59.99,0.4001,1,1.0,24.0,988,Perdido,1,0,0.0,0,Perdido,0.9997
4984,59.99,0.4001,1,1.0,24.0,95,Activo,1,0,0.0,1,Regular Activo,
4042,59.99,0.4001,1,1.0,24.0,1322,Perdido,1,0,0.0,0,Perdido,0.9997
946,59.98,0.4001,1,1.0,24.0,1428,Perdido,1,0,0.0,0,Perdido,0.9997
947,59.99,0.4001,1,1.0,24.0,934,Perdido,1,1,1.0,3,Devolutivo,0.9994
951,59.99,0.4001,1,1.0,24.0,9,Activo,1,0,0.0,1,Regular Activo,
3277,59.99,0.4001,1,1.0,24.0,411,Perdido,1,0,0.0,1,Regular Activo,
1282,59.99,0.4001,1,1.0,24.0,1389,Perdido,1,0,0.0,0,Perdido,0.9997
5071,59.99,0.4001,1,1.0,24.0,378,Perdido,1,0,0.0,1,Regular Activo,
1810,59.99,0.4001,1,1.0,24.0,1004,Perdido,1,0,0.0,0,Perdido,0.9997
4772,59.99,0.4001,1,1.0,24.0,1307,Perdido,1,1,1.0,3,Devolutivo,0.9994
4776,59.99,0.4001,1,1.0,24.0,1314,Perdido,1,0,0.0,0,Perdido,0.9997
1518,59.99,0.4001,1,1.0,24.0,504,Perdido,1,0,0.0,1,Regular Activo,
1827,59.99,0.4001,1,1.0,24.0,512,Perdido,1,0,0.0,1,Regular Activo,
2136,59.99,0.4001,1,1.0,24.0,97,Activo,1,0,0.0,1,Regular Activo,
3998,59.98,0.4001,1,1.0,24.0,67,Activo,1,1,1.0,3,Devolutivo,
2100,59.99,0.4001,1,1.0,24.0,546,Perdido,1,0,0.0,1,Regular Activo,
4025,59.98,0.4001,1,1.0,24.0,75,Activo,1,0,0.0,1,Regular Activo,
2670,59.99,0.4001,1,1.0,24.0,74,Activo,1,0,0.0,1,Regular Activo,
3934,59.99,0.4001,1,1.0,24.0,91,Activo,1,0,0.0,1,Regular Activo,
1497,59.99,0.4001,1,1.0,24.0,15,Activo,1,0,0.0,1,Regular Activo,
1498,59.99,0.4001,1,1.0,24.0,1371,Perdido,1,1,1.0,3,Devolutivo,0.9994
3129,59.99,0.4001,1,1.0,24.0,395,Perdido,1,0,0.0,1,Regular Activo,
3144,59.99,0.4001,1,1.0,24.0,895,Perdido,1,0,0.0,0,Perdido,0.9997
3120,59.99,0.4001,1,1.0,24.0,853,Perdido,1,0,0.0,0,Perdido,0.9998
4091,59.99,0.4001,1,1.0,24.0,383,Perdido,1,0,0.0,1,Regular Activo,
4095,59.99,0.4001,1,1.0,24.0,91,Activo,1,0,0.0,1,Regular Activo,
2645,59.99,0.4001,1,1.0,24.0,539,Perdido,1,0,0.0,1,Regular Activo,
2648,59.99,0.4001,1,1.0,24.0,1443,Perdido,1,0,0.0,0,Perdido,0.9997
3313,59.99,0.4001,1,1.0,24.0,389,Perdido,1,0,0.0,1,Regular Activo,
3317,59.99,0.4001,1,1.0,24.0,393,Perdido,1,0,0.0,1,Regular Activo,
3087,59.98,0.4001,1,1.0,24.0,95,Activo,1,0,0.0,1,Regular Activo,
5502,59.99,0.4001,1,1.0,24.0,101,Activo,1,1,1.0,3,Devolutivo,
1295,59.99,0.4001,1,1.0,24.0,105,Activo,1,0,0.0,1,Regular Activo,
2183,59.99,0.4001,1,1.0,24.0,25,Activo,1,0,0.0,1,Regular Activo,
2184,59.99,0.4001,1,1.0,24.0,945,Perdido,1,0,0.0,0,Perdido,0.9997
3961,59.99,0.4001,1,1.0,24.0,402,Perdido,1,0,0.0,1,Regular Activo,
3275,59.99,0.4001,1,1.0,24.0,417,Perdido,1,0,0.0,1,Regular Activo,
3871,59.99,0.4001,1,1.0,24.0,1772,Perdido,1,0,0.0,0,Perdido,0.9997
3850,59.99,0.4001,1,1.0,24.0,375,Perdido,1,0,0.0,1,Regular Activo,
1266,59.99,0.4001,1,1.0,24.0,12,Activo,1,0,0.0,1,Regular Activo,
3881,59.99,0.4001,1,1.0,24.0,866,Perdido,1,0,0.0,0,Perdido,0.9998
3885,59.99,0.4001,1,1.0,24.0,892,Perdido,1,0,0.0,0,Perdido,0.9998
3351,59.99,0.4001,1,1.0,24.0,875,Perdido,1,1,1.0,3,Devolutivo,0.9996
3066,59.99,0.4001,1,1.0,24.0,1765,Perdido,1,1,1.0,3,Devolutivo,0.9994
3831,59.99,0.4001,1,1.0,24.0,1782,Perdido,1,0,0.0,0,Perdido,0.9997
2171,59.99,0.4001,1,1.0,24.0,39,Activo,1,0,0.0,1,Regular Activo,
4145,59.99,0.4001,1,1.0,24.0,381,Perdido,1,0,0.0,1,Regular Activo,
2052,59.99,0.4001,1,1.0,24.0,1404,Perdido,1,0,0.0,0,Perdido,0.9997
2054,59.99,0.4001,1,1.0,24.0,970,Perdido,1,0,0.0,0,Perdido,0.9997
4079,59.99,0.4001,1,1.0,24.0,389,Perdido,1,0,0.0,1,Regular Activo,
2057,59.98,0.4001,1,1.0,24.0,42,Activo,1,0,0.0,1,Regular Activo,
2069,59.98,0.4001,1,1.0,24.0,31,Activo,1,0,0.0,1,Regular Activo,
1477,59.98,0.4001,1,1.0,24.0,1405,Perdido,1,0,0.0,0,Perdido,0.9997
5103,59.99,0.4001,1,1.0,24.0,411,Perdido,1,0,0.0,1,Regular Activo,
5106,59.99,0.4001,1,1.0,24.0,1359,Perdido,1,0,0.0,0,Perdido,0.9997
953,59.99,0.4001,1,1.0,24.0,498,Perdido,1,1,1.0,3,Devolutivo,
2311,59.99,0.4001,1,1.0,24.0,35,Activo,1,1,1.0,3,Devolutivo,
2285,59.99,0.4001,1,1.0,24.0,38,Activo,1,0,0.0,1,Regular Activo,
2288,59.97,0.4002,1,1.0,24.0,500,Perdido,1,2,2.0,3,Devolutivo,
4445,59.99,0.4001,1,1.0,24.0,1814,Perdido,1,0,0.0,0,Perdido,0.9997
1530,59.99,0.4001,1,1.0,24.0,928,Perdido,1,0,0.0,0,Perdido,0.9997
966,59.99,0.4001,1,1.0,24.0,37,Activo,1,0,0.0,1,Regular Activo,
5481,59.98,0.4001,1,1.0,24.0,389,Perdido,1,0,0.0,1,Regular Activo,
3050,59.99,0.4001,1,1.0,24.0,892,Perdido,1,0,0.0,0,Perdido,0.9998
4423,59.99,0.4001,1,1.0,24.0,1321,Perdido,1,0,0.0,0,Perdido,0.9997
4404,59.99,0.4001,1,1.0,24.0,1776,Perdido,1,0,0.0,0,Perdido,0.9997
4405,59.99,0.4001,1,1.0,24.0,78,Activo,1,0,0.0,1,Regular Activo,
1258,59.97,0.4002,1,1.0,24.0,92,Activo,1,0,0.0,1,Regular Activo,
1265,59.99,0.4001,1,1.0,24.0,53,Activo,1,0,0.0,1,Regular Activo,
2014,59.99,0.4001,1,1.0,24.0,546,Perdido,1,1,1.0,3,Devolutivo,
4945,59.99,0.4001,1,1.0,24.0,1759,Perdido,1,1,1.0,3,Devolutivo,0.9994
2714,59.99,0.4001,1,1.0,24.0,45,Activo,1,0,0.0,1,Regular Activo,
2715,59.99,0.4001,1,1.0,24.0,1444,Perdido,1,0,0.0,0,Perdido,0.9997
2698,59.99,0.4001,1,1.0,24.0,92,Activo,1,0,0.0,1,Regular Activo,
3806,59.99,0.4001,1,1.0,24.0,909,Perdido,1,0,0.0,0,Perdido,0.9997
5147,59.99,0.4001,1,1.0,24.0,370,Perdido,1,0,0.0,1,Regular Activo,
1204,59.99,0.4001,1,1.0,24.0,972,Perdido,1,0,0.0,0,Perdido,0.9997
1233,59.99,0.4001,1,1.0,24.0,37,Activo,1,0,0.0,1,Regular Activo,
2252,59.99,0.4001,1,1.0,24.0,2,Activo,1,0,0.0,1,Regular Activo,
2259,59.99,0.4001,1,1.0,24.0,23,Activo,1,1,1.0,3,Devolutivo,
5113,59.99,0.4001,1,1.0,24.0,98,Activo,1,0,0.0,1,Regular Activo,
3839,59.99,0.4001,1,1.0,24.0,1321,Perdido,1,0,0.0,0,Perdido,0.9997
3841,59.99,0.4001,1,1.0,24.0,417,Perdido,1,0,0.0,1,Regular Activo,
3846,59.99,0.4001,1,1.0,24.0,79,Activo,1,0,0.0,1,Regular Activo,
2222,59.99,0.4001,1,1.0,24.0,543,Perdido,1,0,0.0,1,Regular Activo,
1194,59.99,0.4001,1,1.0,24.0,1399,Perdido,1,0,0.0,0,Perdido,0.9997
3764,59.97,0.4002,1,1.0,24.0,1767,Perdido,1,0,0.0,0,Perdido,0.9997
3766,59.99,0.4001,1,1.0,24.0,898,Perdido,1,0,0.0,0,Perdido,0.9997
5154,59.99,0.4001,1,1.0,24.0,86,Activo,1,0,0.0,1,Regular Activo,
5451,59.99,0.4001,1,1.0,24.0,66,Activo,1,0,0.0,1,Regular Activo,
5456,59.99,0.4001,1,1.0,24.0,1774,Perdido,1,0,0.0,0,Perdido,0.9997
4480,59.98,0.4001,1,1.0,24.0,98,Activo,1,0,0.0,1,Regular Activo,
1671,59.98,0.4001,1,1.0,24.0,997,Perdido,1,0,0.0,0,Perdido,0.9997
4737,59.99,0.4001,1,1.0,24.0,71,Activo,1,0,0.0,1,Regular Activo,
4740,59.99,0.4001,1,1.0,24.0,900,Perdido,1,0,0.0,0,Perdido,0.9997
4218,59.99,0.4001,1,1.0,24.0,420,Perdido,1,0,0.0,1,Regular Activo,
5296,59.99,0.4001,1,1.0,24.0,873,Perdido,1,0,0.0,0,Perdido,0.9998
1963,59.99,0.4001,1,1.0,24.0,48,Activo,1,0,0.0,1,Regular Activo,
1452,59.98,0.4001,1,1.0,24.0,942,Perdido,1,0,0.0,0,Perdido,0.9997
4845,59.99,0.4001,1,1.0,24.0,856,Perdido,1,0,0.0,0,Perdido,0.9998
4115,59.98,0.4001,1,1.0,24.0,1741,Perdido,1,0,0.0,0,Perdido,0.9997
4621,59.99,0.4001,1,1.0,24.0,1361,Perdido,1,0,0.0,0,Perdido,0.9997
5207,59.99,0.4001,1,1.0,24.0,365,En riesgo,1,0,0.0,1,Regular Activo,
1739,59.99,0.4001,1,1.0,24.0,49,Activo,1,0,0.0,1,Regular Activo,
1746,59.99,0.4001,1,1.0,24.0,26,Activo,1,0,0.0,1,Regular Activo,
4472,59.99,0.4001,1,1.0,24.0,892,Perdido,1,0,0.0,0,Perdido,0.9998
4476,59.99,0.4001,1,1.0,24.0,393,Perdido,1,0,0.0,1,Regular Activo,
