customer_id,ingresos,margen_total,frecuencia,primera_compra,ultima_compra,anios_relacion,margen_ratio,cltv
4641,34.99,14.000000000000004,1,2022-06-25,2022-06-25,1.0,0.40011431837667916,14.000000000000005
4642,179.99,72.00000000000001,1,2023-08-06,2023-08-06,1.0,0.4000222234568588,72.00000000000001
4643,59.99,24.0,1,2023-07-29,2023-07-29,1.0,0.4000666777796299,24.0
4644,139.99,56.000000000000014,1,2025-09-09,2025-09-09,1.0,0.40002857346953363,56.000000000000014
4645,249.99,100.0,1,2024-12-25,2024-12-25,1.0,0.40001600064002557,100.0
4646,25.99,10.399999999999999,1,2022-04-26,2022-04-26,1.0,0.4001539053482108,10.399999999999999
4647,399.99,160.0,1,2024-12-12,2024-12-12,1.0,0.4000100002500062,160.0
4648,299.98,120.00000000000003,1,2022-06-08,2022-06-08,1.0,0.400026668444563,120.00000000000003
4649,319.98,128.00000000000003,1,2021-03-15,2021-03-15,1.0,0.40002500156259774,128.00000000000003
4650,39.99,16.000000000000004,1,2024-12-24,2024-12-24,1.0,0.40010002500625164,16.000000000000004
4651,349.99,140.0,1,2024-11-10,2024-11-10,1.0,0.4000114288979685,140.0
4652,179.98,71.99999999999999,1,2022-05-13,2022-05-13,1.0,0.4000444493832648,71.99999999999999
4653,599.98,240.0,1,2022-04-08,2022-04-08,1.0,0.4000133337777926,240.0
4654,599.7,239.88000000000005,1,2024-12-01,2024-12-01,1.0,0.4000000000000001,239.88000000000005
4655,399.8,159.92000000000002,1,2023-07-25,2023-07-25,1.0,0.4,159.92000000000002
4656,39.98,39.98,1,2021-01-15,2021-01-15,1.0,1.0,39.98
4657,299.98,120.00000000000003,1,2023-07-31,2023-07-31,1.0,0.400026668444563,120.00000000000003
4658,299.99,120.0,1,2023-08-02,2023-08-02,1.0,0.4000133337777926,120.0
4659,299.99,120.0,1,2023-08-24,2023-08-24,1.0,0.4000133337777926,120.0
4660,249.99,100.0,1,2021-01-12,2021-01-12,1.0,0.40001600064002557,100.0
4661,49.99,20.000000000000004,1,2025-09-07,2025-09-07,1.0,0.4000800160032007,20.000000000000004
4662,119.9,47.96000000000001,1,2021-01-06,2021-01-06,1.0,0.4,47.96000000000001
4663,59.99,24.0,1,2022-05-30,2022-05-30,1.0,0.4000666777796299,24.0
4664,319.98,128.00000000000003,1,2022-06-29,2022-06-29,1.0,0.40002500156259774,128.00000000000003
4665,899.97,360.0,1,2024-11-03,2024-11-03,1.0,0.4000133337777926,360.0
4666,119.98,48.0,1,2021-01-06,2021-01-06,1.0,0.4000666777796299,48.0
4667,29.99,12.0,1,2022-05-06,2022-05-06,1.0,0.40013337779259756,12.0
4668,179.98,71.99999999999999,1,2024-11-08,2024-11-08,1.0,0.4000444493832648,71.99999999999999
4669,99.9,39.96000000000001,1,2022-06-04,2022-06-04,1.0,0.4000000000000001,39.96000000000001
4670,79.99,31.999999999999993,1,2025-10-10,2025-10-10,1.0,0.4000500062507813,31.999999999999993
4671,25.99,10.399999999999999,1,2022-05-03,2022-05-03,1.0,0.4001539053482108,10.399999999999999
4672,79.8,31.919999999999995,1,2024-11-21,2024-11-21,1.0,0.39999999999999997,31.919999999999995
4673,129.99,52.000000000000014,1,2022-04-06,2022-04-06,1.0,0.4000307715978153,52.000000000000014
4674,159.98,63.999999999999986,1,2024-11-18,2024-11-18,1.0,0.4000500062507813,63.999999999999986
4675,129.9,51.96000000000001,1,2022-06-14,2022-06-14,1.0,0.4,51.96000000000001
4676,39.9,15.959999999999997,1,2022-04-11,2022-04-11,1.0,0.39999999999999997,15.959999999999997
4677,19.99,7.999999999999998,1,2022-04-24,2022-04-24,1.0,0.40020010005002493,7.999999999999997
4678,189.99,76.00000000000001,1,2022-06-29,2022-06-29,1.0,0.40002105373967056,76.00000000000001
4679,51.98,20.799999999999997,1,2021-02-19,2021-02-19,1.0,0.4001539053482108,20.799999999999997
4680,89.99,35.99999999999999,1,2021-02-03,2021-02-03,1.0,0.4000444493832648,35.99999999999999
4681,199.8,79.92000000000002,1,2021-01-04,2021-01-04,1.0,0.4000000000000001,79.92000000000002
4682,89.9,35.96000000000001,1,2024-12-20,2024-12-20,1.0,0.4000000000000001,35.96000000000001
4683,299.99,120.0,1,2025-10-16,2025-10-16,1.0,0.4000133337777926,120.0
4684,19.99,7.999999999999998,1,2025-10-18,2025-10-18,1.0,0.40020010005002493,7.999999999999997
4685,51.98,20.799999999999997,1,2025-09-19,2025-09-19,1.0,0.4001539053482108,20.799999999999997
4686,129.9,51.96000000000001,1,2024-12-12,2024-12-12,1.0,0.4,51.96000000000001
4687,159.99,64.00000000000001,1,2023-07-03,2023-07-03,1.0,0.40002500156259774,64.00000000000001
4688,149.9,59.96000000000001,1,2021-01-21,2021-01-21,1.0,0.4,59.96000000000001
4689,129.99,52.000000000000014,1,2024-11-02,2024-11-02,1.0,0.4000307715978153,52.000000000000014
4690,299.99,120.0,1,2022-05-23,2022-05-23,1.0,0.4000133337777926,120.0
4691,49.9,19.959999999999997,1,2022-06-10,2022-06-10,1.0,0.39999999999999997,19.959999999999997
4692,299.99,120.0,1,2021-01-20,2021-01-20,1.0,0.4000133337777926,120.0
4693,399.8,159.92000000000002,1,2022-04-14,2022-04-14,1.0,0.4,159.92000000000002
4694,499.98,200.0,1,2021-02-14,2021-02-14,1.0,0.40001600064002557,200.0
4695,49.98,19.999999999999996,1,2023-07-06,2023-07-06,1.0,0.4001600640256102,19.999999999999996
4696,199.8,79.92000000000002,1,2022-06-12,2022-06-12,1.0,0.4000000000000001,79.92000000000002
4697,29.99,12.0,1,2024-12-14,2024-12-14,1.0,0.40013337779259756,12.0
4698,24.99,9.999999999999998,1,2023-08-18,2023-08-18,1.0,0.4001600640256102,9.999999999999998
4699,89.99,35.99999999999999,1,2022-04-04,2022-04-04,1.0,0.4000444493832648,35.99999999999999
4700,59.99,24.0,1,2022-06-11,2022-06-11,1.0,0.4000666777796299,24.0
4701,149.99,60.000000000000014,1,2021-03-27,2021-03-27,1.0,0.400026668444563,60.000000000000014
4702,159.99,64.00000000000001,1,2025-09-14,2025-09-14,1.0,0.40002500156259774,64.00000000000001
4703,349.99,140.0,1,2025-09-11,2025-09-11,1.0,0.4000114288979685,140.0
4704,139.99,56.000000000000014,1,2024-11-30,2024-11-30,1.0,0.40002857346953363,56.000000000000014
4705,79.99,31.999999999999993,1,2021-02-15,2021-02-15,1.0,0.4000500062507813,31.999999999999993
4706,149.99,60.000000000000014,1,2022-04-16,2022-04-16,1.0,0.400026668444563,60.000000000000014
4707,189.99,76.00000000000001,1,2025-09-18,2025-09-18,1.0,0.40002105373967056,76.00000000000001
4708,199.99,80.00000000000001,1,2021-02-21,2021-02-21,1.0,0.40002000100005003,80.00000000000001
4709,599.98,240.0,1,2022-05-09,2022-05-09,1.0,0.4000133337777926,240.0
4710,129.9,51.96000000000001,1,2025-10-14,2025-10-14,1.0,0.4,51.96000000000001
4711,129.9,51.96000000000001,1,2022-04-01,2022-04-01,1.0,0.4,51.96000000000001
4712,349.99,140.0,1,2021-02-10,2021-02-10,1.0,0.4000114288979685,140.0
4713,129.9,51.96000000000001,1,2022-06-10,2022-06-10,1.0,0.4,51.96000000000001
4714,199.9,79.96000000000001,1,2021-02-19,2021-02-19,1.0,0.4,79.96000000000001
4715,239.98,96.0,1,2021-03-07,2021-03-07,1.0,0.4000333361113426,96.0
4716,199.99,80.00000000000001,1,2024-12-05,2024-12-05,1.0,0.40002000100005003,80.00000000000001
4717,149.99,60.000000000000014,1,2022-05-18,2022-05-18,1.0,0.400026668444563,60.000000000000014
4718,59.99,24.0,1,2021-03-27,2021-03-27,1.0,0.4000666777796299,24.0
4719,349.99,140.0,1,2023-08-03,2023-08-03,1.0,0.4000114288979685,140.0
4720,299.98,120.00000000000003,1,2021-01-17,2021-01-17,1.0,0.400026668444563,120.00000000000003
4721,149.97,60.0,1,2021-02-22,2021-02-22,1.0,0.40008001600320064,60.0
4722,24.99,9.999999999999998,1,2025-10-05,2025-10-05,1.0,0.4001600640256102,9.999999999999998
4723,159.99,64.00000000000001,1,2021-02-05,2021-02-05,1.0,0.40002500156259774,64.00000000000001
4724,139.99,56.000000000000014,1,2022-05-17,2022-05-17,1.0,0.40002857346953363,56.000000000000014
4725,149.99,60.000000000000014,1,2025-10-27,2025-10-27,1.0,0.400026668444563,60.000000000000014
4726,349.99,140.0,1,2025-10-04,2025-10-04,1.0,0.4000114288979685,140.0
4727,79.99,31.999999999999993,1,2024-12-16,2024-12-16,1.0,0.4000500062507813,31.999999999999993
4728,29.99,12.0,1,2025-09-22,2025-09-22,1.0,0.40013337779259756,12.0
4729,319.98,128.00000000000003,1,2021-01-25,2021-01-25,1.0,0.40002500156259774,128.00000000000003
4730,149.9,59.96000000000001,1,2025-09-18,2025-09-18,1.0,0.4,59.96000000000001
4731,89.99,35.99999999999999,1,2025-10-03,2025-10-03,1.0,0.4000444493832648,35.99999999999999
4732,129.9,51.96000000000001,1,2023-08-10,2023-08-10,1.0,0.4,51.96000000000001
4733,25.99,10.399999999999999,1,2024-12-18,2024-12-18,1.0,0.4001539053482108,10.399999999999999
4734,399.99,160.0,1,2021-01-13,2021-01-13,1.0,0.4000100002500062,160.0
4735,25.99,10.399999999999999,1,2025-09-02,2025-09-02,1.0,0.4001539053482108,10.399999999999999
4736,79.99,31.999999999999993,1,2022-05-17,2022-05-17,1.0,0.4000500062507813,31.999999999999993
4737,59.99,24.0,1,2025-10-20,2025-10-20,1.0,0.4000666777796299,24.0
4738,99.9,39.96000000000001,1,2025-10-27,2025-10-27,1.0,0.4000000000000001,39.96000000000001
4739,399.8,159.92000000000002,1,2023-08-05,2023-08-05,1.0,0.4,159.92000000000002
4740,59.99,24.0,1,2023-07-14,2023-07-14,1.0,0.4000666777796299,24.0
4741,99.98,40.00000000000001,1,2024-11-29,2024-11-29,1.0,0.4000800160032007,40.00000000000001
4742,179.99,72.00000000000001,1,2025-10-02,2025-10-02,1.0,0.4000222234568588,72.00000000000001
4743,129.99,52.000000000000014,1,2024-12-13,2024-12-13,1.0,0.4000307715978153,52.000000000000014
4744,119.99,48.0,1,2021-01-03,2021-01-03,1.0,0.4000333361113426,48.0
4745,89.99,35.99999999999999,1,2025-10-16,2025-10-16,1.0,0.4000444493832648,35.99999999999999
4746,79.98,32.00000000000001,1,2024-11-13,2024-11-13,1.0,0.40010002500625164,32.00000000000001
4747,129.9,51.96000000000001,1,2024-12-30,2024-12-30,1.0,0.4,51.96000000000001
4748,499.98,200.0,1,2024-11-28,2024-11-28,1.0,0.40001600064002557,200.0
4749,79.99,31.999999999999993,1,2025-10-08,2025-10-08,1.0,0.4000500062507813,31.999999999999993
4750,129.9,51.96000000000001,1,2021-02-20,2021-02-20,1.0,0.4,51.96000000000001
4751,119.99,48.0,1,2023-08-17,2023-08-17,1.0,0.4000333361113426,48.0
4752,99.9,39.96000000000001,1,2024-12-24,2024-12-24,1.0,0.4000000000000001,39.96000000000001
4753,39.9,15.959999999999997,1,2021-01-23,2021-01-23,1.0,0.39999999999999997,15.959999999999997
4754,139.99,56.000000000000014,1,2021-03-08,2021-03-08,1.0,0.40002857346953363,56.000000000000014
4755,24.9,9.959999999999999,1,2024-12-11,2024-12-11,1.0,0.39999999999999997,9.959999999999999
4756,39.9,15.959999999999997,1,2022-06-15,2022-06-15,1.0,0.39999999999999997,15.959999999999997
4757,79.99,31.999999999999993,1,2024-11-29,2024-11-29,1.0,0.4000500062507813,31.999999999999993
4758,179.99,72.00000000000001,1,2025-09-08,2025-09-08,1.0,0.4000222234568588,72.00000000000001
4759,19.99,7.999999999999998,1,2025-10-05,2025-10-05,1.0,0.40020010005002493,7.999999999999997
4760,39.9,15.959999999999997,1,2023-08-20,2023-08-20,1.0,0.39999999999999997,15.959999999999997
4761,49.9,19.959999999999997,1,2021-01-03,2021-01-03,1.0,0.39999999999999997,19.959999999999997
4762,349.99,140.0,1,2021-01-23,2021-01-23,1.0,0.4000114288979685,140.0
4763,89.9,35.96000000000001,1,2024-12-21,2024-12-21,1.0,0.4000000000000001,35.96000000000001
4764,49.99,20.000000000000004,1,2025-10-10,2025-10-10,1.0,0.4000800160032007,20.000000000000004
4765,119.99,48.0,1,2021-03-09,2021-03-09,1.0,0.4000333361113426,48.0
4766,34.99,14.000000000000004,1,2025-09-14,2025-09-14,1.0,0.40011431837667916,14.000000000000005
4767,159.98,63.999999999999986,1,2021-02-12,2021-02-12,1.0,0.4000500062507813,63.999999999999986
4768,34.99,14.000000000000004,1,2024-12-11,2024-12-11,1.0,0.40011431837667916,14.000000000000005
4769,24.99,9.999999999999998,1,2023-08-14,2023-08-14,1.0,0.4001600640256102,9.999999999999998
4770,34.99,14.000000000000004,1,2022-04-28,2022-04-28,1.0,0.40011431837667916,14.000000000000005
4771,299.99,120.0,1,2025-10-30,2025-10-30,1.0,0.4000133337777926,120.0
4772,59.99,24.0,1,2022-06-02,2022-06-02,1.0,0.4000666777796299,24.0
4773,25.99,10.399999999999999,1,2025-10-22,2025-10-22,1.0,0.4001539053482108,10.399999999999999
4774,49.99,20.000000000000004,1,2025-10-14,2025-10-14,1.0,0.4000800160032007,20.000000000000004
4775,199.8,79.92000000000002,1,2022-05-05,2022-05-05,1.0,0.4000000000000001,79.92000000000002
4776,59.99,24.0,1,2022-05-26,2022-05-26,1.0,0.4000666777796299,24.0
4777,39.99,16.000000000000004,1,2023-08-27,2023-08-27,1.0,0.40010002500625164,16.000000000000004
4778,25.99,10.399999999999999,1,2023-08-13,2023-08-13,1.0,0.4001539053482108,10.399999999999999
4779,159.99,64.00000000000001,1,2024-11-22,2024-11-22,1.0,0.40002500156259774,64.00000000000001
4780,19.99,7.999999999999998,1,2022-04-08,2022-04-08,1.0,0.40020010005002493,7.999999999999997
4781,199.99,80.00000000000001,1,2024-12-24,2024-12-24,1.0,0.40002000100005003,80.00000000000001
4782,199.98,79.99999999999999,1,2024-11-23,2024-11-23,1.0,0.40004000400039996,79.99999999999999
4783,69.98,28.000000000000007,1,2025-09-28,2025-09-28,1.0,0.40011431837667916,28.00000000000001
4784,79.99,31.999999999999993,1,2022-04-05,2022-04-05,1.0,0.4000500062507813,31.999999999999993
4785,259.8,103.92000000000002,1,2022-05-14,2022-05-14,1.0,0.4,103.92000000000002
4786,259.8,103.92000000000002,1,2022-05-28,2022-05-28,1.0,0.4,103.92000000000002
4787,399.98,160.00000000000003,1,2024-12-11,2024-12-11,1.0,0.40002000100005003,160.00000000000003
4788,79.8,31.919999999999995,1,2024-12-22,2024-12-22,1.0,0.39999999999999997,31.919999999999995
4789,599.98,240.0,1,2022-05-22,2022-05-22,1.0,0.4000133337777926,240.0
4790,79.99,31.999999999999993,1,2021-01-15,2021-01-15,1.0,0.4000500062507813,31.999999999999993
4791,179.99,72.00000000000001,1,2023-08-13,2023-08-13,1.0,0.4000222234568588,72.00000000000001
4792,79.99,31.999999999999993,1,2021-01-27,2021-01-27,1.0,0.4000500062507813,31.999999999999993
4793,34.99,14.000000000000004,1,2025-10-11,2025-10-11,1.0,0.40011431837667916,14.000000000000005
4794,599.98,240.0,1,2025-10-01,2025-10-01,1.0,0.4000133337777926,240.0
4795,19.99,7.999999999999998,1,2022-04-02,2022-04-02,1.0,0.40020010005002493,7.999999999999997
4796,79.8,31.919999999999995,1,2025-10-03,2025-10-03,1.0,0.39999999999999997,31.919999999999995
4797,39.9,15.959999999999997,1,2023-07-23,2023-07-23,1.0,0.39999999999999997,15.959999999999997
4798,379.98,152.00000000000003,1,2025-09-08,2025-09-08,1.0,0.40002105373967056,152.00000000000003
4799,24.9,9.959999999999999,1,2021-03-02,2021-03-02,1.0,0.39999999999999997,9.959999999999999
4800,59.99,24.0,1,2021-02-15,2021-02-15,1.0,0.4000666777796299,24.0
4801,29.99,12.0,1,2025-09-30,2025-09-30,1.0,0.40013337779259756,12.0
4802,51.98,20.799999999999997,1,2022-04-28,2022-04-28,1.0,0.4001539053482108,20.799999999999997
4803,399.99,160.0,1,2023-08-05,2023-08-05,1.0,0.4000100002500062,160.0
4804,269.97,108.00000000000003,1,2022-06-19,2022-06-19,1.0,0.4000444493832649,108.00000000000003
4805,25.99,10.399999999999999,1,2023-07-14,2023-07-14,1.0,0.4001539053482108,10.399999999999999
4806,159.98,63.999999999999986,1,2024-12-28,2024-12-28,1.0,0.4000500062507813,63.999999999999986
4807,59.99,24.0,1,2023-07-05,2023-07-05,1.0,0.4000666777796299,24.0
4808,119.99,48.0,1,2021-03-15,2021-03-15,1.0,0.4000333361113426,48.0
4809,49.99,20.000000000000004,1,2024-12-04,2024-12-04,1.0,0.4000800160032007,20.000000000000004
4810,199.8,79.92000000000002,1,2025-09-01,2025-09-01,1.0,0.4000000000000001,79.92000000000002
4811,159.99,64.00000000000001,1,2023-08-17,2023-08-17,1.0,0.40002500156259774,64.00000000000001
4812,179.97,72.0,1,2025-09-26,2025-09-26,1.0,0.40006667777962995,72.0
4813,19.99,7.999999999999998,1,2024-11-26,2024-11-26,1.0,0.40020010005002493,7.999999999999997
4814,209.97,84.0,1,2023-08-09,2023-08-09,1.0,0.4000571510215745,84.0
4815,39.99,16.000000000000004,1,2023-07-10,2023-07-10,1.0,0.40010002500625164,16.000000000000004
4816,199.99,80.00000000000001,1,2025-09-26,2025-09-26,1.0,0.40002000100005003,80.00000000000001
4817,99.98,40.00000000000001,1,2022-04-15,2022-04-15,1.0,0.4000800160032007,40.00000000000001
4818,129.99,52.000000000000014,1,2021-02-06,2021-02-06,1.0,0.4000307715978153,52.000000000000014
4819,299.99,120.0,1,2021-03-29,2021-03-29,1.0,0.4000133337777926,120.0
4820,139.99,56.000000000000014,1,2022-06-24,2022-06-24,1.0,0.40002857346953363,56.000000000000014
4821,199.8,79.92000000000002,1,2025-10-01,2025-10-01,1.0,0.4000000000000001,79.92000000000002
4822,89.97,36.0,1,2021-03-08,2021-03-08,1.0,0.40013337779259756,36.0
4823,899.97,360.0,1,2022-05-15,2022-05-15,1.0,0.4000133337777926,360.0
4824,59.99,24.0,1,2022-04-28,2022-04-28,1.0,0.4000666777796299,24.0
4825,119.98,48.0,1,2023-07-03,2023-07-03,1.0,0.4000666777796299,48.0
4826,249.99,100.0,1,2023-07-10,2023-07-10,1.0,0.40001600064002557,100.0
4827,129.9,51.96000000000001,1,2024-12-07,2024-12-07,1.0,0.4,51.96000000000001
4828,239.98,96.0,1,2024-11-15,2024-11-15,1.0,0.4000333361113426,96.0
4829,29.99,12.0,1,2023-07-31,2023-07-31,1.0,0.40013337779259756,12.0
4830,79.98,32.00000000000001,1,2024-11-27,2024-11-27,1.0,0.40010002500625164,32.00000000000001
4831,199.9,79.96000000000001,1,2025-09-12,2025-09-12,1.0,0.4,79.96000000000001
4832,89.99,35.99999999999999,1,2025-09-12,2025-09-12,1.0,0.4000444493832648,35.99999999999999
4833,359.97,144.00000000000006,1,2024-12-12,2024-12-12,1.0,0.40003333611134273,144.00000000000006
4834,89.99,35.99999999999999,1,2024-11-11,2024-11-11,1.0,0.4000444493832648,35.99999999999999
4835,199.98,79.99999999999999,1,2025-09-24,2025-09-24,1.0,0.40004000400039996,79.99999999999999
4836,129.9,51.96000000000001,1,2025-09-28,2025-09-28,1.0,0.4,51.96000000000001
4837,179.98,71.99999999999999,1,2022-05-05,2022-05-05,1.0,0.4000444493832648,71.99999999999999
4838,159.99,64.00000000000001,1,2023-08-13,2023-08-13,1.0,0.40002500156259774,64.00000000000001
4839,699.98,280.0,1,2021-01-22,2021-01-22,1.0,0.4000114288979685,280.0
4840,79.99,31.999999999999993,1,2024-11-01,2024-11-01,1.0,0.4000500062507813,31.999999999999993
4841,29.99,12.0,1,2024-11-24,2024-11-24,1.0,0.40013337779259756,12.0
4842,49.99,20.000000000000004,1,2021-01-17,2021-01-17,1.0,0.4000800160032007,20.000000000000004
4843,49.9,19.959999999999997,1,2025-10-10,2025-10-10,1.0,0.39999999999999997,19.959999999999997
4844,399.99,160.0,1,2022-04-24,2022-04-24,1.0,0.4000100002500062,160.0
4845,59.99,24.0,1,2023-08-27,2023-08-27,1.0,0.4000666777796299,24.0
4846,119.97,48.0,1,2023-08-07,2023-08-07,1.0,0.4001000250062516,48.0
4847,249.99,100.0,1,2022-06-03,2022-06-03,1.0,0.40001600064002557,100.0
4848,379.98,152.00000000000003,1,2024-11-21,2024-11-21,1.0,0.40002105373967056,152.00000000000003
4849,199.9,79.96000000000001,1,2023-08-24,2023-08-24,1.0,0.4,79.96000000000001
4850,39.9,15.959999999999997,1,2021-01-30,2021-01-30,1.0,0.39999999999999997,15.959999999999997
4851,179.97,72.0,1,2022-04-22,2022-04-22,1.0,0.40006667777962995,72.0
4852,129.99,52.000000000000014,1,2025-10-10,2025-10-10,1.0,0.4000307715978153,52.000000000000014
4853,19.99,7.999999999999998,1,2022-05-21,2022-05-21,1.0,0.40020010005002493,7.999999999999997
4854,799.98,320.0,1,2022-06-04,2022-06-04,1.0,0.4000100002500062,320.0
4855,149.9,59.96000000000001,1,2021-01-18,2021-01-18,1.0,0.4,59.96000000000001
4856,299.98,120.00000000000003,1,2023-08-06,2023-08-06,1.0,0.400026668444563,120.00000000000003
4857,79.99,31.999999999999993,1,2025-09-19,2025-09-19,1.0,0.4000500062507813,31.999999999999993
4858,29.99,12.0,1,2024-11-05,2024-11-05,1.0,0.40013337779259756,12.0
4859,129.9,51.96000000000001,1,2023-07-25,2023-07-25,1.0,0.4,51.96000000000001
4860,189.99,76.00000000000001,1,2023-08-30,2023-08-30,1.0,0.40002105373967056,76.00000000000001
4861,79.99,31.999999999999993,1,2024-12-25,2024-12-25,1.0,0.4000500062507813,31.999999999999993
4862,599.98,240.0,1,2021-03-25,2021-03-25,1.0,0.4000133337777926,240.0
4863,49.9,19.959999999999997,1,2024-11-14,2024-11-14,1.0,0.39999999999999997,19.959999999999997
4864,25.99,10.399999999999999,1,2021-01-19,2021-01-19,1.0,0.4001539053482108,10.399999999999999
4865,119.99,48.0,1,2022-05-29,2022-05-29,1.0,0.4000333361113426,48.0
4866,24.9,9.959999999999999,1,2024-12-14,2024-12-14,1.0,0.39999999999999997,9.959999999999999
4867,19.99,7.999999999999998,1,2022-04-15,2022-04-15,1.0,0.40020010005002493,7.999999999999997
4868,299.99,120.0,1,2022-04-27,2022-04-27,1.0,0.4000133337777926,120.0
4869,119.7,47.879999999999995,1,2025-09-14,2025-09-14,1.0,0.39999999999999997,47.879999999999995
4870,59.99,24.0,1,2022-06-26,2022-06-26,1.0,0.4000666777796299,24.0
4871,24.9,9.959999999999999,1,2023-07-27,2023-07-27,1.0,0.39999999999999997,9.959999999999999
4872,49.99,20.000000000000004,1,2023-07-26,2023-07-26,1.0,0.4000800160032007,20.000000000000004
4873,259.8,103.92000000000002,1,2021-02-11,2021-02-11,1.0,0.4,103.92000000000002
4874,379.98,152.00000000000003,1,2021-02-02,2021-02-02,1.0,0.40002105373967056,152.00000000000003
4875,149.99,60.000000000000014,1,2022-05-05,2022-05-05,1.0,0.400026668444563,60.000000000000014
4876,129.99,52.000000000000014,1,2021-03-21,2021-03-21,1.0,0.4000307715978153,52.000000000000014
4877,59.99,24.0,1,2024-11-07,2024-11-07,1.0,0.4000666777796299,24.0
4878,199.99,80.00000000000001,1,2025-10-06,2025-10-06,1.0,0.40002000100005003,80.00000000000001
4879,19.99,7.999999999999998,1,2022-05-19,2022-05-19,1.0,0.40020010005002493,7.999999999999997
4880,39.99,16.000000000000004,1,2024-12-14,2024-12-14,1.0,0.40010002500625164,16.000000000000004
4881,179.99,72.00000000000001,1,2021-02-07,2021-02-07,1.0,0.4000222234568588,72.00000000000001
4882,269.97,108.00000000000003,1,2023-08-29,2023-08-29,1.0,0.4000444493832649,108.00000000000003
4883,99.98,40.00000000000001,1,2025-09-13,2025-09-13,1.0,0.4000800160032007,40.00000000000001
4884,59.99,24.0,1,2022-06-01,2022-06-01,1.0,0.4000666777796299,24.0
4885,99.9,39.96000000000001,1,2022-04-27,2022-04-27,1.0,0.4000000000000001,39.96000000000001
4886,179.99,72.00000000000001,1,2022-06-06,2022-06-06,1.0,0.4000222234568588,72.00000000000001
4887,39.9,15.959999999999997,1,2023-08-08,2023-08-08,1.0,0.39999999999999997,15.959999999999997
4888,249.99,100.0,1,2023-07-10,2023-07-10,1.0,0.40001600064002557,100.0
4889,49.8,19.919999999999998,1,2021-01-25,2021-01-25,1.0,0.39999999999999997,19.919999999999998
4890,24.99,9.999999999999998,1,2023-08-17,2023-08-17,1.0,0.4001600640256102,9.999999999999998
4891,99.9,39.96000000000001,1,2022-05-10,2022-05-10,1.0,0.4000000000000001,39.96000000000001
4892,19.99,19.99,1,2025-09-05,2025-09-05,1.0,1.0,19.99
4893,499.98,200.0,1,2023-08-05,2023-08-05,1.0,0.40001600064002557,200.0
4894,79.8,31.919999999999995,1,2023-07-06,2023-07-06,1.0,0.39999999999999997,31.919999999999995
4895,89.99,35.99999999999999,1,2022-06-10,2022-06-10,1.0,0.4000444493832648,35.99999999999999
4896,89.99,35.99999999999999,1,2024-12-17,2024-12-17,1.0,0.4000444493832648,35.99999999999999
4897,199.8,79.92000000000002,1,2025-09-28,2025-09-28,1.0,0.4000000000000001,79.92000000000002
4898,159.98,63.999999999999986,1,2025-10-06,2025-10-06,1.0,0.4000500062507813,63.999999999999986
4899,139.99,56.000000000000014,1,2023-08-05,2023-08-05,1.0,0.40002857346953363,56.000000000000014
4900,59.99,24.0,1,2022-05-04,2022-05-04,1.0,0.4000666777796299,24.0
4901,139.99,56.000000000000014,1,2024-11-03,2024-11-03,1.0,0.40002857346953363,56.000000000000014
4902,89.9,35.96000000000001,1,2022-04-11,2022-04-11,1.0,0.4000000000000001,35.96000000000001
4903,89.99,35.99999999999999,1,2024-12-09,2024-12-09,1.0,0.4000444493832648,35.99999999999999
4904,79.8,31.919999999999995,1,2022-05-07,2022-05-07,1.0,0.39999999999999997,31.919999999999995
4905,99.98,40.00000000000001,1,2024-12-12,2024-12-12,1.0,0.4000800160032007,40.00000000000001
4906,19.99,7.999999999999998,1,2022-05-02,2022-05-02,1.0,0.40020010005002493,7.999999999999997
4907,49.99,20.000000000000004,1,2023-07-13,2023-07-13,1.0,0.4000800160032007,20.000000000000004
4908,149.9,59.96000000000001,1,2025-09-21,2025-09-21,1.0,0.4,59.96000000000001
4909,74.7,29.880000000000003,1,2025-10-04,2025-10-04,1.0,0.4,29.880000000000003
4910,349.99,140.0,1,2025-09-15,2025-09-15,1.0,0.4000114288979685,140.0
4911,89.99,35.99999999999999,1,2025-10-16,2025-10-16,1.0,0.4000444493832648,35.99999999999999
4912,189.99,76.00000000000001,1,2024-11-15,2024-11-15,1.0,0.40002105373967056,76.00000000000001
4913,349.99,140.0,1,2024-12-22,2024-12-22,1.0,0.4000114288979685,140.0
4914,49.9,19.959999999999997,1,2021-01-03,2021-01-03,1.0,0.39999999999999997,19.959999999999997
4915,179.97,72.0,1,2024-12-17,2024-12-17,1.0,0.40006667777962995,72.0
4916,599.97,240.00000000000006,1,2024-12-02,2024-12-02,1.0,0.4000200010000501,240.00000000000006
4917,699.98,280.0,1,2023-08-19,2023-08-19,1.0,0.4000114288979685,280.0
4918,39.9,15.959999999999997,1,2022-05-23,2022-05-23,1.0,0.39999999999999997,15.959999999999997
4919,199.8,79.92000000000002,1,2022-05-11,2022-05-11,1.0,0.4000000000000001,79.92000000000002
4920,29.99,12.0,1,2023-07-07,2023-07-07,1.0,0.40013337779259756,12.0
4921,699.98,280.0,1,2023-08-21,2023-08-21,1.0,0.4000114288979685,280.0
4922,79.99,31.999999999999993,1,2024-11-20,2024-11-20,1.0,0.4000500062507813,31.999999999999993
4923,89.99,35.99999999999999,1,2021-01-31,2021-01-31,1.0,0.4000444493832648,35.99999999999999
