customer_id,ultima_compra,dias_ultima_compra,estado_churn
2579,2022-01-20,1440,Perdido
2580,2025-11-02,58,Activo
2581,2022-01-13,1447,Perdido
2582,2025-10-25,66,Activo
2583,2025-10-06,85,Activo
2584,2023-06-28,916,Perdido
2585,2024-08-21,496,Perdido
2586,2025-10-15,76,Activo
2587,2022-02-02,1427,Perdido
2588,2022-01-13,1447,Perdido
2589,2025-11-04,56,Activo
2590,2025-12-25,5,Activo
2591,2023-06-11,933,Perdido
2592,2022-01-08,1452,Perdido
2593,2025-11-10,50,Activo
2594,2024-07-22,526,Perdido
2595,2025-12-21,9,Activo
2596,2022-02-14,1415,Perdido
2597,2023-06-15,929,Perdido
2598,2024-08-29,488,Perdido
2599,2025-12-21,9,Activo
2600,2022-01-03,1457,Perdido
2601,2022-03-01,1400,Perdido
2602,2023-06-11,933,Perdido
2603,2023-05-23,952,Perdido
2604,2025-09-05,116,Activo
2605,2025-10-24,67,Activo
2606,2024-07-20,528,Perdido
2607,2025-09-14,107,Activo
2608,2023-06-10,934,Perdido
2609,2025-12-10,20,Activo
2610,2025-10-02,89,Activo
2611,2025-10-22,69,Activo
2612,2025-12-11,19,Activo
2613,2024-08-05,512,Perdido
2614,2025-10-24,67,Activo
2615,2025-11-17,43,Activo
2616,2024-07-03,545,Perdido
2617,2024-07-13,535,Perdido
2618,2023-06-24,920,Perdido
2619,2025-10-25,66,Activo
2620,2025-10-05,86,Activo
2621,2022-01-22,1438,Perdido
2622,2023-06-11,933,Perdido
2623,2025-12-24,6,Activo
2624,2022-01-14,1446,Perdido
2625,2024-07-05,543,Perdido
2626,2024-07-29,519,Perdido
2627,2025-12-07,23,Activo
2628,2025-11-20,40,Activo
2629,2023-04-25,980,Perdido
2630,2025-12-06,24,Activo
2631,2025-09-04,117,Activo
2632,2022-03-30,1371,Perdido
2633,2024-07-08,540,Perdido
2634,2022-01-11,1449,Perdido
2635,2024-08-24,493,Perdido
2636,2023-04-08,997,Perdido
2637,2022-03-25,1376,Perdido
2638,2024-08-24,493,Perdido
2639,2025-12-28,2,Activo
2640,2025-11-23,37,Activo
2641,2024-08-21,496,Perdido
2642,2025-11-28,32,Activo
2643,2025-12-15,15,Activo
2644,2023-05-06,969,Perdido
2645,2024-07-09,539,Perdido
2646,2023-06-10,934,Perdido
2647,2025-12-15,15,Activo
2648,2022-01-17,1443,Perdido
2649,2025-12-17,13,Activo
2650,2023-06-25,919,Perdido
2651,2022-03-26,1375,Perdido
2652,2025-11-22,38,Activo
2653,2022-03-04,1397,Perdido
2654,2022-01-08,1452,Perdido
2655,2025-09-08,113,Activo
2656,2024-08-12,505,Perdido
2657,2022-03-01,1400,Perdido
2658,2025-09-24,97,Activo
2659,2025-10-03,88,Activo
2660,2023-04-04,1001,Perdido
2661,2025-11-07,53,Activo
2662,2023-06-29,915,Perdido
2663,2025-09-27,94,Activo
2664,2022-02-06,1423,Perdido
2665,2025-10-15,76,Activo
2666,2025-09-07,114,Activo
2667,2023-05-16,959,Perdido
2668,2025-12-13,17,Activo
2669,2025-12-20,10,Activo
2670,2025-10-17,74,Activo
2671,2025-11-13,47,Activo
2672,2025-10-03,88,Activo
2673,2025-12-06,24,Activo
2674,2023-05-05,970,Perdido
2675,2022-02-10,1419,Perdido
2676,2022-03-02,1399,Perdido
2677,2025-11-24,36,Activo
2678,2024-08-28,489,Perdido
2679,2025-11-26,34,Activo
2680,2022-03-07,1394,Perdido
2681,2023-05-23,952,Perdido
2682,2022-01-15,1445,Perdido
2683,2025-11-17,43,Activo
2684,2023-05-31,944,Perdido
2685,2025-11-20,40,Activo
2686,2023-05-09,966,Perdido
2687,2022-01-27,1433,Perdido
2688,2023-06-13,931,Perdido
2689,2025-09-04,117,Activo
2690,2025-09-13,108,Activo
2691,2025-10-17,74,Activo
2692,2024-07-27,521,Perdido
2693,2024-08-04,513,Perdido
2694,2023-05-06,969,Perdido
2695,2022-03-15,1386,Perdido
2696,2025-09-02,119,Activo
2697,2025-10-19,72,Activo
2698,2025-09-29,92,Activo
2699,2025-10-02,89,Activo
2700,2025-12-23,7,Activo
2701,2022-01-01,1459,Perdido
2702,2025-10-01,90,Activo
2703,2025-11-01,59,Activo
2704,2025-10-14,77,Activo
2705,2024-07-15,533,Perdido
2706,2025-09-09,112,Activo
2707,2024-07-12,536,Perdido
2708,2024-07-09,539,Perdido
2709,2024-08-24,493,Perdido
2710,2025-10-04,87,Activo
2711,2025-11-01,59,Activo
2712,2025-11-30,30,Activo
2713,2022-02-01,1428,Perdido
2714,2025-11-15,45,Activo
2715,2022-01-16,1444,Perdido
2716,2022-01-26,1434,Perdido
2717,2022-02-19,1410,Perdido
2718,2022-03-05,1396,Perdido
2719,2024-07-09,539,Perdido
2720,2025-11-04,56,Activo
2721,2022-01-07,1453,Perdido
2722,2025-11-17,43,Activo
2723,2025-09-22,99,Activo
2724,2023-04-11,994,Perdido
2725,2025-09-10,111,Activo
2726,2025-09-19,102,Activo
2727,2025-12-21,9,Activo
2728,2023-06-13,931,Perdido
2729,2024-07-06,542,Perdido
2730,2024-08-24,493,Perdido
2731,2023-05-23,952,Perdido
2732,2022-03-23,1378,Perdido
2733,2023-05-18,957,Perdido
2734,2025-10-30,61,Activo
2735,2024-07-13,535,Perdido
2736,2024-08-08,509,Perdido
2737,2022-03-19,1382,Perdido
2738,2022-03-18,1383,Perdido
2739,2025-10-17,74,Activo
2740,2025-11-13,47,Activo
2741,2023-06-13,931,Perdido
2742,2024-08-29,488,Perdido
2743,2022-02-07,1422,Perdido
2744,2022-01-27,1433,Perdido
2745,2025-12-05,25,Activo
2746,2022-02-12,1417,Perdido
2747,2025-11-06,54,Activo
2748,2022-03-29,1372,Perdido
2749,2025-11-08,52,Activo
2750,2025-09-21,100,Activo
2751,2025-11-12,48,Activo
2752,2024-08-16,501,Perdido
2753,2021-02-06,1788,Perdido
2754,2024-11-25,400,Perdido
2755,2021-01-22,1803,Perdido
2756,2023-08-18,865,Perdido
2757,2024-12-30,365,En riesgo
2758,2023-07-06,908,Perdido
2759,2024-12-24,371,Perdido
2760,2025-10-16,75,Activo
2761,2021-01-24,1801,Perdido
2762,2024-12-16,379,Perdido
2763,2024-12-05,390,Perdido
2764,2021-02-01,1793,Perdido
2765,2023-07-27,887,Perdido
2766,2021-01-04,1821,Perdido
2767,2022-04-16,1354,Perdido
2768,2025-10-30,61,Activo
2769,2022-06-02,1307,Perdido
2770,2024-11-15,410,Perdido
2771,2024-12-05,390,Perdido
2772,2022-05-13,1327,Perdido
2773,2024-11-30,395,Perdido
2774,2022-05-21,1319,Perdido
2775,2024-12-26,369,Perdido
2776,2023-07-15,899,Perdido
2777,2025-09-03,118,Activo
2778,2024-12-11,384,Perdido
2779,2024-12-28,367,Perdido
2780,2021-02-14,1780,Perdido
2781,2024-11-28,397,Perdido
2782,2024-12-11,384,Perdido
2783,2021-02-21,1773,Perdido
2784,2022-05-26,1314,Perdido
2785,2023-08-29,854,Perdido
2786,2022-04-11,1359,Perdido
2787,2021-02-10,1784,Perdido
2788,2024-11-02,423,Perdido
2789,2021-03-21,1745,Perdido
2790,2024-11-11,414,Perdido
2791,2025-09-16,105,Activo
2792,2025-09-29,92,Activo
2793,2021-01-23,1802,Perdido
2794,2025-10-10,81,Activo
2795,2024-12-23,372,Perdido
2796,2023-08-24,859,Perdido
2797,2024-11-21,404,Perdido
2798,2023-07-22,892,Perdido
2799,2024-11-08,417,Perdido
2800,2022-06-14,1295,Perdido
2801,2024-11-11,414,Perdido
2802,2023-07-22,892,Perdido
2803,2025-09-02,119,Activo
2804,2024-11-11,414,Perdido
2805,2022-04-21,1349,Perdido
2806,2021-03-22,1744,Perdido
2807,2021-01-11,1814,Perdido
2808,2024-12-18,377,Perdido
2809,2022-04-02,1368,Perdido
2810,2022-04-06,1364,Perdido
2811,2024-12-14,381,Perdido
2812,2022-06-22,1287,Perdido
2813,2024-11-22,403,Perdido
2814,2025-09-27,94,Activo
2815,2021-02-11,1783,Perdido
2816,2023-07-08,906,Perdido
2817,2022-06-09,1300,Perdido
2818,2023-08-17,866,Perdido
2819,2025-10-07,84,Activo
2820,2021-02-13,1781,Perdido
2821,2022-05-19,1321,Perdido
2822,2021-01-06,1819,Perdido
2823,2022-06-12,1297,Perdido
2824,2024-12-13,382,Perdido
2825,2024-11-30,395,Perdido
2826,2023-08-29,854,Perdido
2827,2025-10-26,65,Activo
2828,2021-02-17,1777,Perdido
2829,2022-06-27,1282,Perdido
2830,2021-03-12,1754,Perdido
2831,2022-06-27,1282,Perdido
2832,2022-06-03,1306,Perdido
2833,2023-08-03,880,Perdido
2834,2024-11-13,412,Perdido
2835,2022-06-03,1306,Perdido
2836,2024-12-22,373,Perdido
2837,2025-09-05,116,Activo
2838,2022-04-23,1347,Perdido
2839,2022-05-04,1336,Perdido
2840,2022-06-18,1291,Perdido
2841,2023-07-28,886,Perdido
2842,2025-09-21,100,Activo
2843,2021-03-11,1755,Perdido
2844,2022-05-22,1318,Perdido
2845,2022-05-28,1312,Perdido
2846,2025-09-17,104,Activo
2847,2024-12-06,389,Perdido
2848,2025-10-03,88,Activo
2849,2024-12-30,365,En riesgo
2850,2024-11-03,422,Perdido
2851,2024-12-20,375,Perdido
2852,2023-08-27,856,Perdido
2853,2023-07-09,905,Perdido
2854,2021-02-27,1767,Perdido
2855,2022-04-28,1342,Perdido
2856,2025-10-20,71,Activo
2857,2022-05-11,1329,Perdido
2858,2022-04-05,1365,Perdido
2859,2024-12-25,370,Perdido
2860,2025-10-06,85,Activo
2861,2023-07-13,901,Perdido
2862,2023-08-13,870,Perdido
2863,2024-12-20,375,Perdido
2864,2022-06-27,1282,Perdido
2865,2024-12-08,387,Perdido
2866,2024-11-25,400,Perdido
2867,2024-12-02,393,Perdido
2868,2022-05-02,1338,Perdido
2869,2024-11-19,406,Perdido
2870,2024-11-16,409,Perdido
2871,2021-01-21,1804,Perdido
2872,2021-02-07,1787,Perdido
2873,2023-08-01,882,Perdido
2874,2023-08-01,882,Perdido
2875,2024-12-23,372,Perdido
2876,2025-09-25,96,Activo
2877,2025-10-14,77,Activo
2878,2023-07-30,884,Perdido
2879,2021-01-22,1803,Perdido
2880,2021-01-25,1800,Perdido
2881,2022-04-14,1356,Perdido
2882,2025-09-18,103,Activo
2883,2025-09-06,115,Activo
2884,2025-09-01,120,Activo
2885,2024-12-24,371,Perdido
2886,2025-09-24,97,Activo
2887,2022-05-21,1319,Perdido
2888,2021-01-10,1815,Perdido
2889,2025-09-13,108,Activo
2890,2025-10-23,68,Activo
2891,2025-10-21,70,Activo
2892,2022-05-15,1325,Perdido
2893,2025-10-08,83,Activo
2894,2023-08-04,879,Perdido
2895,2024-12-16,379,Perdido
2896,2024-12-30,365,En riesgo
2897,2022-04-16,1354,Perdido
2898,2022-05-25,1315,Perdido
2899,2025-09-29,92,Activo
2900,2024-12-06,389,Perdido
2901,2024-12-24,371,Perdido
2902,2022-05-28,1312,Perdido
2903,2023-07-15,899,Perdido
2904,2025-09-05,116,Activo
2905,2021-03-20,1746,Perdido
2906,2025-10-21,70,Activo
2907,2021-01-30,1795,Perdido
2908,2024-11-23,402,Perdido
2909,2023-07-30,884,Perdido
2910,2024-11-21,404,Perdido
2911,2023-07-15,899,Perdido
2912,2024-11-27,398,Perdido
2913,2025-10-19,72,Activo
2914,2024-12-02,393,Perdido
2915,2025-10-29,62,Activo
2916,2022-06-23,1286,Perdido
2917,2023-07-28,886,Perdido
2918,2025-09-22,99,Activo
2919,2022-04-24,1346,Perdido
2920,2023-07-31,883,Perdido
2921,2025-09-30,91,Activo
2922,2022-04-22,1348,Perdido
2923,2025-10-07,84,Activo
2924,2024-12-15,380,Perdido
2925,2022-04-25,1345,Perdido
2926,2021-01-05,1820,Perdido
2927,2022-06-26,1283,Perdido
2928,2024-12-13,382,Perdido
2929,2024-12-19,376,Perdido
2930,2021-01-12,1813,Perdido
2931,2022-06-20,1289,Perdido
2932,2022-04-05,1365,Perdido
2933,2023-08-23,860,Perdido
2934,2023-07-31,883,Perdido
2935,2025-10-06,85,Activo
2936,2025-10-21,70,Activo
2937,2024-11-02,423,Perdido
2938,2023-07-16,898,Perdido
2939,2021-01-01,1824,Perdido
2940,2023-08-25,858,Perdido
2941,2022-06-14,1295,Perdido
2942,2024-11-17,408,Perdido
2943,2024-11-19,406,Perdido
2944,2021-03-18,1748,Perdido
2945,2022-05-23,1317,Perdido
2946,2022-05-18,1322,Perdido
2947,2022-04-02,1368,Perdido
2948,2022-06-10,1299,Perdido
2949,2025-10-14,77,Activo
2950,2024-11-10,415,Perdido
2951,2025-09-20,101,Activo
2952,2022-06-22,1287,Perdido
2953,2025-10-20,71,Activo
2954,2025-10-28,63,Activo
2955,2024-11-05,420,Perdido
2956,2022-05-17,1323,Perdido
2957,2023-08-21,862,Perdido
2958,2024-11-08,417,Perdido
2959,2022-06-19,1290,Perdido
2960,2021-01-31,1794,Perdido
2961,2024-11-19,406,Perdido
2962,2024-11-27,398,Perdido
2963,2021-03-26,1740,Perdido
2964,2021-03-26,1740,Perdido
2965,2024-12-23,372,Perdido
2966,2024-11-07,418,Perdido
2967,2024-11-14,411,Perdido
2968,2023-07-03,911,Perdido
2969,2025-10-10,81,Activo
2970,2021-03-01,1765,Perdido
2971,2024-12-12,383,Perdido
2972,2024-11-25,400,Perdido
2973,2024-12-11,384,Perdido
2974,2021-03-29,1737,Perdido
2975,2025-10-20,71,Activo
2976,2021-03-20,1746,Perdido
2977,2022-06-24,1285,Perdido
2978,2025-10-29,62,Activo
2979,2023-08-19,864,Perdido
2980,2022-06-29,1280,Perdido
2981,2024-11-08,417,Perdido
2982,2021-02-09,1785,Perdido
2983,2024-11-09,416,Perdido
2984,2021-03-12,1754,Perdido
2985,2022-06-04,1305,Perdido
2986,2022-06-10,1299,Perdido
2987,2024-11-22,403,Perdido
2988,2024-11-15,410,Perdido
2989,2023-07-10,904,Perdido
2990,2021-02-05,1789,Perdido
2991,2023-07-05,909,Perdido
2992,2025-09-15,106,Activo
2993,2024-11-17,408,Perdido
2994,2021-01-13,1812,Perdido
2995,2023-08-14,869,Perdido
2996,2022-05-13,1327,Perdido
2997,2022-05-13,1327,Perdido
2998,2021-02-20,1774,Perdido
2999,2024-11-24,401,Perdido
3000,2025-09-10,111,Activo
3001,2024-12-16,379,Perdido
3002,2023-07-15,899,Perdido
3003,2024-11-23,402,Perdido
3004,2022-04-17,1353,Perdido
3005,2023-08-29,854,Perdido
3006,2023-08-04,879,Perdido
3007,2024-12-22,373,Perdido
3008,2023-07-02,912,Perdido
3009,2022-06-24,1285,Perdido
3010,2024-11-15,410,Perdido
3011,2023-07-20,894,Perdido
3012,2024-11-12,413,Perdido
3013,2024-11-22,403,Perdido
3014,2022-06-11,1298,Perdido
3015,2023-07-18,896,Perdido
3016,2021-03-01,1765,Perdido
3017,2024-11-16,409,Perdido
3018,2024-12-20,375,Perdido
3019,2023-07-27,887,Perdido
3020,2024-11-17,408,Perdido
3021,2021-02-27,1767,Perdido
3022,2023-08-18,865,Perdido
3023,2025-10-10,81,Activo
3024,2024-12-25,370,Perdido
3025,2022-04-09,1361,Perdido
3026,2025-10-16,75,Activo
3027,2022-06-13,1296,Perdido
3028,2023-08-09,874,Perdido
3029,2025-10-26,65,Activo
3030,2022-06-07,1302,Perdido
3031,2025-10-17,74,Activo
3032,2023-08-15,868,Perdido
3033,2024-11-30,395,Perdido
3034,2021-02-12,1782,Perdido
3035,2021-01-30,1795,Perdido
3036,2025-10-16,75,Activo
3037,2022-06-07,1302,Perdido
3038,2023-08-17,866,Perdido
3039,2022-05-02,1338,Perdido
3040,2021-03-29,1737,Perdido
3041,2023-07-26,888,Perdido
3042,2021-01-10,1815,Perdido
3043,2024-12-13,382,Perdido
3044,2023-07-15,899,Perdido
3045,2025-10-25,66,Activo
3046,2022-04-04,1366,Perdido
3047,2024-11-30,395,Perdido
3048,2022-04-11,1359,Perdido
3049,2021-01-11,1814,Perdido
3050,2023-07-22,892,Perdido
3051,2022-04-05,1365,Perdido
3052,2023-07-20,894,Perdido
3053,2023-08-23,860,Perdido
3054,2022-04-09,1361,Perdido
3055,2021-02-08,1786,Perdido
3056,2024-11-16,409,Perdido
3057,2021-03-13,1753,Perdido
3058,2022-04-20,1350,Perdido
3059,2024-11-26,399,Perdido
3060,2023-07-28,886,Perdido
3061,2025-10-10,81,Activo
3062,2021-01-22,1803,Perdido
3063,2022-05-03,1337,Perdido
3064,2023-08-24,859,Perdido
3065,2023-08-26,857,Perdido
3066,2021-03-01,1765,Perdido
3067,2025-09-14,107,Activo
3068,2025-09-14,107,Activo
3069,2023-08-24,859,Perdido
3070,2024-11-19,406,Perdido
3071,2023-07-12,902,Perdido
3072,2024-11-14,411,Perdido
3073,2021-02-14,1780,Perdido
3074,2024-12-07,388,Perdido
3075,2024-11-14,411,Perdido
3076,2023-08-26,857,Perdido
3077,2025-10-03,88,Activo
3078,2022-06-02,1307,Perdido
3079,2023-08-10,873,Perdido
3080,2021-01-20,1805,Perdido
3081,2023-07-12,902,Perdido
3082,2023-08-11,872,Perdido
3083,2025-09-12,109,Activo
3084,2024-11-28,397,Perdido
3085,2021-02-17,1777,Perdido
3086,2022-04-02,1368,Perdido
3087,2025-09-26,95,Activo
3088,2022-05-23,1317,Perdido
3089,2022-04-06,1364,Perdido
3090,2024-12-08,387,Perdido
3091,2023-07-23,891,Perdido
3092,2025-10-27,64,Activo
3093,2021-02-20,1774,Perdido
3094,2024-12-11,384,Perdido
3095,2023-08-07,876,Perdido
3096,2024-11-09,416,Perdido
3097,2024-11-21,404,Perdido
3098,2022-06-09,1300,Perdido
3099,2021-02-14,1780,Perdido
3100,2024-12-13,382,Perdido
3101,2024-11-03,422,Perdido
3102,2021-03-05,1761,Perdido
3103,2022-04-12,1358,Perdido
3104,2021-01-29,1796,Perdido
3105,2022-04-28,1342,Perdido
3106,2025-10-08,83,Activo
3107,2022-06-11,1298,Perdido
3108,2022-04-02,1368,Perdido
3109,2024-12-20,375,Perdido
3110,2025-09-30,91,Activo
3111,2024-12-01,394,Perdido
3112,2021-03-24,1742,Perdido
3113,2023-08-17,866,Perdido
3114,2022-06-15,1294,Perdido
3115,2025-10-13,78,Activo
3116,2025-09-07,114,Activo
3117,2021-03-10,1756,Perdido
3118,2022-05-06,1334,Perdido
3119,2025-09-01,120,Activo
3120,2023-08-30,853,Perdido
3121,2024-11-14,411,Perdido
3122,2025-10-13,78,Activo
3123,2022-05-11,1329,Perdido
3124,2021-03-24,1742,Perdido
3125,2023-07-21,893,Perdido
3126,2025-09-12,109,Activo
3127,2025-09-24,97,Activo
3128,2021-03-21,1745,Perdido
3129,2024-11-30,395,Perdido
3130,2025-09-05,116,Activo
3131,2021-02-27,1767,Perdido
3132,2024-12-13,382,Perdido
3133,2023-07-03,911,Perdido
3134,2021-02-20,1774,Perdido
3135,2023-08-17,866,Perdido
3136,2025-10-04,87,Activo
3137,2024-11-12,413,Perdido
3138,2025-09-23,98,Activo
3139,2022-05-30,1310,Perdido
3140,2022-06-09,1300,Perdido
3141,2025-10-22,69,Activo
3142,2022-05-25,1315,Perdido
3143,2024-12-08,387,Perdido
3144,2023-07-19,895,Perdido
3145,2021-02-01,1793,Perdido
3146,2024-11-13,412,Perdido
3147,2023-07-04,910,Perdido
3148,2024-11-16,409,Perdido
3149,2021-01-26,1799,Perdido
3150,2023-08-15,868,Perdido
3151,2023-08-17,866,Perdido
3152,2021-02-04,1790,Perdido
3153,2021-02-14,1780,Perdido
3154,2025-10-13,78,Activo
3155,2025-09-06,115,Activo
3156,2023-07-07,907,Perdido
3157,2022-06-17,1292,Perdido
3158,2021-01-18,1807,Perdido
3159,2024-12-18,377,Perdido
3160,2022-05-05,1335,Perdido
3161,2024-12-07,388,Perdido
3162,2025-10-10,81,Activo
3163,2024-11-01,424,Perdido
3164,2021-01-26,1799,Perdido
3165,2023-08-22,861,Perdido
3166,2022-05-16,1324,Perdido
3167,2022-06-07,1302,Perdido
3168,2025-10-04,87,Activo
3169,2022-06-07,1302,Perdido
3170,2025-10-24,67,Activo
3171,2022-04-27,1343,Perdido
3172,2021-01-29,1796,Perdido
3173,2023-08-28,855,Perdido
3174,2024-11-22,403,Perdido
3175,2024-11-19,406,Perdido
3176,2024-11-13,412,Perdido
3177,2022-04-28,1342,Perdido
3178,2024-12-04,391,Perdido
3179,2025-09-30,91,Activo
3180,2024-11-30,395,Perdido
3181,2024-11-29,396,Perdido
3182,2025-10-30,61,Activo
3183,2025-10-25,66,Activo
3184,2022-04-10,1360,Perdido
3185,2022-04-04,1366,Perdido
3186,2022-05-02,1338,Perdido
3187,2021-01-14,1811,Perdido
3188,2024-11-28,397,Perdido
3189,2025-09-07,114,Activo
3190,2023-07-24,890,Perdido
3191,2022-04-03,1367,Perdido
3192,2025-10-18,73,Activo
3193,2023-07-27,887,Perdido
3194,2025-10-18,73,Activo
3195,2024-12-20,375,Perdido
3196,2023-08-19,864,Perdido
3197,2024-12-04,391,Perdido
3198,2025-09-01,120,Activo
3199,2024-11-20,405,Perdido
3200,2024-12-15,380,Perdido
3201,2022-04-19,1351,Perdido
3202,2021-01-22,1803,Perdido
3203,2024-12-19,376,Perdido
3204,2025-09-29,92,Activo
3205,2022-04-30,1340,Perdido
3206,2021-01-16,1809,Perdido
3207,2022-06-17,1292,Perdido
3208,2024-12-20,375,Perdido
3209,2024-12-04,391,Perdido
3210,2022-06-13,1296,Perdido
3211,2023-08-17,866,Perdido
3212,2021-01-25,1800,Perdido
3213,2022-06-01,1308,Perdido
3214,2024-12-25,370,Perdido
3215,2021-01-19,1806,Perdido
3216,2021-03-23,1743,Perdido
3217,2024-11-20,405,Perdido
3218,2021-02-15,1779,Perdido
3219,2022-05-17,1323,Perdido
3220,2021-01-06,1819,Perdido
3221,2021-03-26,1740,Perdido
3222,2025-10-30,61,Activo
3223,2021-01-05,1820,Perdido
3224,2022-04-27,1343,Perdido
3225,2023-07-31,883,Perdido
3226,2023-07-04,910,Perdido
3227,2021-01-20,1805,Perdido
3228,2024-11-10,415,Perdido
3229,2024-12-09,386,Perdido
3230,2023-08-22,861,Perdido
3231,2024-11-05,420,Perdido
3232,2023-08-04,879,Perdido
3233,2025-10-23,68,Activo
3234,2024-11-06,419,Perdido
3235,2022-04-26,1344,Perdido
3236,2022-06-03,1306,Perdido
3237,2023-08-04,879,Perdido
3238,2024-11-26,399,Perdido
3239,2021-03-14,1752,Perdido
3240,2024-12-26,369,Perdido
3241,2024-11-30,395,Perdido
3242,2024-12-14,381,Perdido
3243,2023-07-31,883,Perdido
3244,2023-07-05,909,Perdido
3245,2021-01-17,1808,Perdido
3246,2021-01-17,1808,Perdido
3247,2021-03-02,1764,Perdido
3248,2025-10-14,77,Activo
3249,2021-01-29,1796,Perdido
3250,2024-12-21,374,Perdido
3251,2024-12-08,387,Perdido
3252,2025-10-24,67,Activo
3253,2024-11-17,408,Perdido
3254,2025-10-27,64,Activo
3255,2025-09-07,114,Activo
3256,2022-05-24,1316,Perdido
3257,2025-10-08,83,Activo
3258,2023-07-18,896,Perdido
3259,2021-01-13,1812,Perdido
3260,2025-10-14,77,Activo
3261,2025-10-29,62,Activo
3262,2025-09-14,107,Activo
3263,2021-01-30,1795,Perdido
3264,2025-10-26,65,Activo
3265,2024-12-13,382,Perdido
3266,2021-01-19,1806,Perdido
3267,2023-08-05,878,Perdido
3268,2023-07-29,885,Perdido
3269,2022-05-02,1338,Perdido
3270,2025-09-03,118,Activo
3271,2022-06-28,1281,Perdido
3272,2024-11-04,421,Perdido
3273,2025-10-13,78,Activo
3274,2023-08-19,864,Perdido
3275,2024-11-08,417,Perdido
3276,2022-05-23,1317,Perdido
3277,2024-11-14,411,Perdido
3278,2024-12-20,375,Perdido
3279,2023-08-06,877,Perdido
3280,2022-05-07,1333,Perdido
3281,2024-12-05,390,Perdido
3282,2023-08-28,855,Perdido
3283,2021-02-11,1783,Perdido
3284,2025-09-26,95,Activo
3285,2021-01-08,1817,Perdido
3286,2023-07-14,900,Perdido
3287,2023-07-26,888,Perdido
3288,2025-10-12,79,Activo
3289,2022-06-04,1305,Perdido
3290,2024-12-09,386,Perdido
3291,2022-06-26,1283,Perdido
3292,2024-11-08,417,Perdido
3293,2022-04-01,1369,Perdido
3294,2022-04-19,1351,Perdido
3295,2025-10-01,90,Activo
3296,2023-08-02,881,Perdido
3297,2023-08-27,856,Perdido
3298,2025-09-14,107,Activo
3299,2023-07-20,894,Perdido
3300,2021-03-05,1761,Perdido
3301,2023-08-02,881,Perdido
3302,2022-04-23,1347,Perdido
3303,2025-09-11,110,Activo
3304,2025-09-27,94,Activo
3305,2022-05-28,1312,Perdido
3306,2024-12-14,381,Perdido
3307,2022-06-27,1282,Perdido
3308,2022-05-11,1329,Perdido
3309,2021-01-30,1795,Perdido
3310,2022-05-20,1320,Perdido
3311,2023-08-16,867,Perdido
3312,2025-09-18,103,Activo
3313,2024-12-06,389,Perdido
3314,2024-11-12,413,Perdido
3315,2024-12-16,379,Perdido
3316,2022-06-01,1308,Perdido
3317,2024-12-02,393,Perdido
3318,2024-11-02,423,Perdido
3319,2025-10-21,70,Activo
3320,2022-05-07,1333,Perdido
3321,2024-11-19,406,Perdido
3322,2023-07-24,890,Perdido
3323,2023-07-19,895,Perdido
3324,2024-11-26,399,Perdido
3325,2022-05-19,1321,Perdido
3326,2025-10-23,68,Activo
3327,2023-08-20,863,Perdido
3328,2024-11-12,413,Perdido
3329,2025-10-18,73,Activo
3330,2025-09-12,109,Activo
3331,2025-09-15,106,Activo
3332,2024-11-15,410,Perdido
3333,2024-11-18,407,Perdido
3334,2021-02-22,1772,Perdido
3335,2024-12-21,374,Perdido
3336,2021-03-20,1746,Perdido
3337,2025-09-17,104,Activo
3338,2024-11-21,404,Perdido
3339,2023-07-27,887,Perdido
3340,2025-10-10,81,Activo
3341,2021-03-05,1761,Perdido
3342,2021-02-26,1768,Perdido
3343,2022-05-03,1337,Perdido
3344,2023-07-27,887,Perdido
3345,2023-08-28,855,Perdido
3346,2021-02-12,1782,Perdido
3347,2022-04-15,1355,Perdido
3348,2025-10-24,67,Activo
3349,2024-12-18,377,Perdido
3350,2021-02-14,1780,Perdido
3351,2023-08-08,875,Perdido
3352,2025-10-23,68,Activo
3353,2022-04-17,1353,Perdido
3354,2025-10-04,87,Activo
3355,2023-08-06,877,Perdido
3356,2023-08-22,861,Perdido
3357,2025-09-23,98,Activo
3358,2024-12-20,375,Perdido
3359,2025-09-04,117,Activo
3360,2021-03-18,1748,Perdido
3361,2023-08-29,854,Perdido
3362,2022-04-19,1351,Perdido
3363,2022-05-20,1320,Perdido
3364,2023-07-07,907,Perdido
3365,2023-08-15,868,Perdido
3366,2021-03-01,1765,Perdido
3367,2025-09-26,95,Activo
3368,2024-11-06,419,Perdido
3369,2021-01-16,1809,Perdido
3370,2025-09-24,97,Activo
3371,2022-05-14,1326,Perdido
3372,2025-10-04,87,Activo
3373,2021-02-18,1776,Perdido
3374,2022-05-08,1332,Perdido
3375,2025-09-23,98,Activo
3376,2025-09-10,111,Activo
3377,2023-08-22,861,Perdido
3378,2023-08-01,882,Perdido
3379,2025-10-23,68,Activo
3380,2023-08-08,875,Perdido
3381,2023-07-07,907,Perdido
3382,2022-06-29,1280,Perdido
3383,2025-10-02,89,Activo
3384,2021-01-11,1814,Perdido
3385,2021-02-02,1792,Perdido
3386,2022-04-09,1361,Perdido
3387,2024-11-11,414,Perdido
3388,2024-12-22,373,Perdido
3389,2022-04-17,1353,Perdido
3390,2024-12-07,388,Perdido
3391,2021-03-08,1758,Perdido
3392,2022-05-16,1324,Perdido
3393,2022-04-05,1365,Perdido
3394,2024-12-27,368,Perdido
