customer_id,ingresos,margen_ratio,frecuencia,anios_relacion,cltv,dias_ultima_compra,estado_churn,items_comprados,items_devueltos,return_rate
3503,51.98,0.4002,1,1.0,20.8,1307,Perdido,1,0,0.0
2179,51.98,0.4002,1,1.0,20.8,972,Perdido,1,0,0.0
4419,51.98,0.4002,1,1.0,20.8,398,Perdido,1,0,0.0
1915,51.98,0.4002,1,1.0,20.8,943,Perdido,1,0,0.0
5440,51.98,0.4002,1,1.0,20.8,1821,Perdido,1,0,0.0
4962,51.98,0.4002,1,1.0,20.8,887,Perdido,1,0,0.0
5137,51.98,0.4002,1,1.0,20.8,1750,Perdido,1,1,1.0
1795,51.98,0.4002,1,1.0,20.8,71,Activo,1,0,0.0
3336,51.98,0.4002,1,1.0,20.8,1746,Perdido,1,0,0.0
785,51.98,0.4002,1,1.0,20.8,1435,Perdido,1,0,0.0
5274,49.99,0.4001,1,1.0,20.0,884,Perdido,1,0,0.0
2306,49.99,0.4001,1,1.0,20.0,41,Activo,1,0,0.0
3771,49.99,0.4001,1,1.0,20.0,905,Perdido,1,0,0.0
1726,49.99,0.4001,1,1.0,20.0,4,Activo,1,0,0.0
4514,49.99,0.4001,1,1.0,20.0,101,Activo,1,0,0.0
5743,49.99,0.4001,1,1.0,20.0,884,Perdido,1,0,0.0
2964,49.99,0.4001,1,1.0,20.0,1740,Perdido,1,0,0.0
2360,49.99,0.4001,1,1.0,20.0,1423,Perdido,1,1,1.0
3659,49.99,0.4001,1,1.0,20.0,894,Perdido,1,0,0.0
2376,49.99,0.4001,1,1.0,20.0,1376,Perdido,1,0,0.0
5218,49.99,0.4001,1,1.0,20.0,62,Activo,1,0,0.0
1184,49.99,0.4001,1,1.0,20.0,1381,Perdido,1,0,0.0
1404,49.99,0.4001,1,1.0,20.0,511,Perdido,1,0,0.0
4242,49.99,0.4001,1,1.0,20.0,70,Activo,1,0,0.0
3675,49.99,0.4001,1,1.0,20.0,1770,Perdido,1,0,0.0
3670,49.99,0.4001,1,1.0,20.0,1754,Perdido,1,0,0.0
1562,49.99,0.4001,1,1.0,20.0,58,Activo,1,0,0.0
1566,49.99,0.4001,1,1.0,20.0,978,Perdido,1,0,0.0
3047,49.99,0.4001,1,1.0,20.0,395,Perdido,1,0,0.0
4251,49.99,0.4001,1,1.0,20.0,876,Perdido,1,0,0.0
2324,49.99,0.4001,1,1.0,20.0,67,Activo,1,0,0.0
3618,49.99,0.4001,1,1.0,20.0,1321,Perdido,1,0,0.0
1138,49.99,0.4001,1,1.0,20.0,524,Perdido,1,0,0.0
5271,49.99,0.4001,1,1.0,20.0,1749,Perdido,1,0,0.0
2889,49.99,0.4001,1,1.0,20.0,108,Activo,1,0,0.0
2891,49.99,0.4001,1,1.0,20.0,70,Activo,1,0,0.0
4254,49.99,0.4001,1,1.0,20.0,114,Activo,1,0,0.0
4238,49.99,0.4001,1,1.0,20.0,1771,Perdido,1,1,1.0
2632,49.99,0.4001,1,1.0,20.0,1371,Perdido,1,0,0.0
4907,49.99,0.4001,1,1.0,20.0,901,Perdido,1,0,0.0
1409,49.99,0.4001,1,1.0,20.0,924,Perdido,1,0,0.0
5724,49.99,0.4001,1,1.0,20.0,1321,Perdido,1,0,0.0
2429,49.99,0.4001,1,1.0,20.0,533,Perdido,1,0,0.0
2482,49.99,0.4001,1,1.0,20.0,923,Perdido,1,0,0.0
1246,49.99,0.4001,1,1.0,20.0,533,Perdido,1,0,0.0
3530,49.99,0.4001,1,1.0,20.0,383,Perdido,1,0,0.0
3858,49.99,0.4001,1,1.0,20.0,1358,Perdido,1,0,0.0
5290,49.99,0.4001,1,1.0,20.0,1824,Perdido,1,1,1.0
4535,49.99,0.4001,1,1.0,20.0,1320,Perdido,1,0,0.0
3859,49.99,0.4001,1,1.0,20.0,372,Perdido,1,0,0.0
3088,49.99,0.4001,1,1.0,20.0,1317,Perdido,1,0,0.0
4444,49.99,0.4001,1,1.0,20.0,418,Perdido,1,0,0.0
870,49.99,0.4001,1,1.0,20.0,43,Activo,1,0,0.0
5304,49.99,0.4001,1,1.0,20.0,90,Activo,1,0,0.0
2570,49.99,0.4001,1,1.0,20.0,113,Activo,1,0,0.0
3370,49.99,0.4001,1,1.0,20.0,97,Activo,1,0,0.0
2240,49.99,0.4001,1,1.0,20.0,54,Activo,1,0,0.0
5635,49.99,0.4001,1,1.0,20.0,94,Activo,1,0,0.0
1982,49.99,0.4001,1,1.0,20.0,15,Activo,1,0,0.0
4934,49.99,0.4001,1,1.0,20.0,901,Perdido,1,0,0.0
5473,49.99,0.4001,1,1.0,20.0,1821,Perdido,1,0,0.0
5474,49.99,0.4001,1,1.0,20.0,1337,Perdido,1,0,0.0
995,49.99,0.4001,1,1.0,20.0,14,Activo,1,0,0.0
5453,49.99,0.4001,1,1.0,20.0,1306,Perdido,1,1,1.0
4177,49.99,0.4001,1,1.0,20.0,419,Perdido,1,0,0.0
1961,49.99,0.4001,1,1.0,20.0,1395,Perdido,1,0,0.0
3018,49.99,0.4001,1,1.0,20.0,375,Perdido,1,0,0.0
3341,49.99,0.4001,1,1.0,20.0,1761,Perdido,1,0,0.0
837,49.99,0.4001,1,1.0,20.0,84,Activo,1,0,0.0
4454,49.99,0.4001,1,1.0,20.0,1779,Perdido,1,0,0.0
4449,49.99,0.4001,1,1.0,20.0,76,Activo,1,0,0.0
4440,49.99,0.4001,1,1.0,20.0,61,Activo,1,0,0.0
885,49.99,0.4001,1,1.0,20.0,990,Perdido,1,0,0.0
2254,49.99,0.4001,1,1.0,20.0,946,Perdido,1,0,0.0
5087,49.99,0.4001,1,1.0,20.0,860,Perdido,1,0,0.0
4774,49.99,0.4001,1,1.0,20.0,77,Activo,1,0,0.0
2765,49.99,0.4001,1,1.0,20.0,887,Perdido,1,0,0.0
4955,49.99,0.4001,1,1.0,20.0,100,Activo,1,0,0.0
2046,49.99,0.4001,1,1.0,20.0,1373,Perdido,1,0,0.0
1914,49.99,0.4001,1,1.0,20.0,992,Perdido,1,0,0.0
5621,49.99,0.4001,1,1.0,20.0,881,Perdido,1,0,0.0
5100,49.99,0.4001,1,1.0,20.0,1804,Perdido,1,0,0.0
3496,49.99,0.4001,1,1.0,20.0,911,Perdido,1,0,0.0
3492,49.99,0.4001,1,1.0,20.0,99,Activo,1,0,0.0
5075,49.99,0.4001,1,1.0,20.0,1363,Perdido,1,0,0.0
5070,49.99,0.4001,1,1.0,20.0,1349,Perdido,1,0,0.0
1288,49.99,0.4001,1,1.0,20.0,536,Perdido,1,0,0.0
5356,49.99,0.4001,1,1.0,20.0,380,Perdido,1,0,0.0
3497,49.99,0.4001,1,1.0,20.0,1280,Perdido,1,0,0.0
5107,49.99,0.4001,1,1.0,20.0,1773,Perdido,1,0,0.0
2206,49.99,0.4001,1,1.0,20.0,501,Perdido,1,0,0.0
2216,49.99,0.4001,1,1.0,20.0,986,Perdido,1,0,0.0
1536,49.99,0.4001,1,1.0,20.0,1445,Perdido,1,0,0.0
4486,49.99,0.4001,1,1.0,20.0,67,Activo,1,0,0.0
1916,49.99,0.4001,1,1.0,20.0,65,Activo,1,0,0.0
3397,49.99,0.4001,1,1.0,20.0,366,Perdido,1,0,0.0
1447,49.99,0.4001,1,1.0,20.0,522,Perdido,1,0,0.0
2664,49.99,0.4001,1,1.0,20.0,1423,Perdido,1,0,0.0
2581,49.99,0.4001,1,1.0,20.0,1447,Perdido,1,0,0.0
4147,49.99,0.4001,1,1.0,20.0,408,Perdido,1,0,0.0
4469,49.99,0.4001,1,1.0,20.0,424,Perdido,1,0,0.0
4437,49.99,0.4001,1,1.0,20.0,76,Activo,1,0,0.0
1229,49.99,0.4001,1,1.0,20.0,919,Perdido,1,0,0.0
5613,49.99,0.4001,1,1.0,20.0,888,Perdido,1,0,0.0
5611,49.99,0.4001,1,1.0,20.0,896,Perdido,1,0,0.0
2454,49.99,0.4001,1,1.0,20.0,28,Activo,1,0,0.0
2510,49.99,0.4001,1,1.0,20.0,55,Activo,1,0,0.0
3185,49.99,0.4001,1,1.0,20.0,1366,Perdido,1,0,0.0
933,49.99,0.4001,1,1.0,20.0,104,Activo,1,0,0.0
3442,49.99,0.4001,1,1.0,20.0,1820,Perdido,1,0,0.0
3419,49.99,0.4001,1,1.0,20.0,414,Perdido,1,0,0.0
3414,49.99,0.4001,1,1.0,20.0,1821,Perdido,1,1,1.0
2557,49.99,0.4001,1,1.0,20.0,523,Perdido,1,0,0.0
3431,49.99,0.4001,1,1.0,20.0,416,Perdido,1,0,0.0
4249,49.99,0.4001,1,1.0,20.0,1803,Perdido,1,0,0.0
1928,49.99,0.4001,1,1.0,20.0,93,Activo,1,0,0.0
4110,49.99,0.4001,1,1.0,20.0,1359,Perdido,1,0,0.0
4872,49.99,0.4001,1,1.0,20.0,888,Perdido,1,1,1.0
5095,49.99,0.4001,1,1.0,20.0,377,Perdido,1,0,0.0
3870,49.99,0.4001,1,1.0,20.0,65,Activo,1,0,0.0
4403,49.99,0.4001,1,1.0,20.0,863,Perdido,1,0,0.0
3474,49.99,0.4001,1,1.0,20.0,400,Perdido,1,0,0.0
3192,49.99,0.4001,1,1.0,20.0,73,Activo,1,0,0.0
3166,49.99,0.4001,1,1.0,20.0,1324,Perdido,1,0,0.0
3168,49.99,0.4001,1,1.0,20.0,87,Activo,1,0,0.0
3231,49.99,0.4001,1,1.0,20.0,420,Perdido,1,0,0.0
4842,49.99,0.4001,1,1.0,20.0,1808,Perdido,1,0,0.0
4292,49.99,0.4001,1,1.0,20.0,408,Perdido,1,0,0.0
3896,49.99,0.4001,1,1.0,20.0,903,Perdido,1,0,0.0
2534,49.99,0.4001,1,1.0,20.0,1397,Perdido,1,0,0.0
4351,49.99,0.4001,1,1.0,20.0,892,Perdido,1,0,0.0
5399,49.99,0.4001,1,1.0,20.0,367,Perdido,1,0,0.0
5388,49.99,0.4001,1,1.0,20.0,98,Activo,1,0,0.0
3960,49.99,0.4001,1,1.0,20.0,94,Activo,1,0,0.0
3955,49.99,0.4001,1,1.0,20.0,1741,Perdido,1,0,0.0
2746,49.99,0.4001,1,1.0,20.0,1417,Perdido,1,0,0.0
3172,49.99,0.4001,1,1.0,20.0,1796,Perdido,1,0,0.0
4764,49.99,0.4001,1,1.0,20.0,81,Activo,1,0,0.0
2703,49.99,0.4001,1,1.0,20.0,59,Activo,1,0,0.0
2149,49.99,0.4001,1,1.0,20.0,73,Activo,1,0,0.0
3966,49.99,0.4001,1,1.0,20.0,109,Activo,1,0,0.0
3947,49.99,0.4001,1,1.0,20.0,1807,Perdido,1,0,0.0
1324,49.99,0.4001,1,1.0,20.0,115,Activo,1,0,0.0
2530,49.99,0.4001,1,1.0,20.0,532,Perdido,1,0,0.0
5403,49.99,0.4001,1,1.0,20.0,1343,Perdido,1,0,0.0
2102,49.99,0.4001,1,1.0,20.0,985,Perdido,1,0,0.0
4980,49.99,0.4001,1,1.0,20.0,76,Activo,1,0,0.0
2099,49.99,0.4001,1,1.0,20.0,528,Perdido,1,0,0.0
3014,49.99,0.4001,1,1.0,20.0,1298,Perdido,1,0,0.0
4809,49.99,0.4001,1,1.0,20.0,391,Perdido,1,0,0.0
4335,49.99,0.4001,1,1.0,20.0,404,Perdido,1,0,0.0
3193,49.99,0.4001,1,1.0,20.0,887,Perdido,1,0,0.0
3198,49.99,0.4001,1,1.0,20.0,120,Activo,1,0,0.0
3210,49.99,0.4001,1,1.0,20.0,1296,Perdido,1,0,0.0
5703,49.99,0.4001,1,1.0,20.0,87,Activo,1,0,0.0
4584,49.99,0.4001,1,1.0,20.0,61,Activo,1,0,0.0
3003,49.99,0.4001,1,1.0,20.0,402,Perdido,1,0,0.0
3006,49.99,0.4001,1,1.0,20.0,879,Perdido,1,0,0.0
799,49.99,0.4001,1,1.0,20.0,1449,Perdido,1,0,0.0
2936,49.99,0.4001,1,1.0,20.0,70,Activo,1,0,0.0
1652,49.99,0.4001,1,1.0,20.0,931,Perdido,1,0,0.0
2944,49.99,0.4001,1,1.0,20.0,1748,Perdido,1,0,0.0
2305,49.99,0.4001,1,1.0,20.0,954,Perdido,1,0,0.0
4550,49.99,0.4001,1,1.0,20.0,400,Perdido,1,0,0.0
3724,49.99,0.4001,1,1.0,20.0,393,Perdido,1,0,0.0
2314,49.99,0.4001,1,1.0,20.0,31,Activo,1,0,0.0
4613,49.99,0.4001,1,1.0,20.0,1290,Perdido,1,1,1.0
4661,49.99,0.4001,1,1.0,20.0,114,Activo,1,0,0.0
1597,49.99,0.4001,1,1.0,20.0,29,Activo,1,0,0.0
4574,49.99,0.4001,1,1.0,20.0,1803,Perdido,1,0,0.0
5205,49.98,0.4002,1,1.0,20.0,1303,Perdido,1,0,0.0
1663,49.98,0.4002,1,1.0,20.0,96,Activo,1,0,0.0
2302,49.98,0.4002,1,1.0,20.0,1002,Perdido,1,0,0.0
4326,49.98,0.4002,1,1.0,20.0,889,Perdido,1,0,0.0
4591,49.98,0.4002,1,1.0,20.0,1818,Perdido,1,0,0.0
3219,49.98,0.4002,1,1.0,20.0,1323,Perdido,1,0,0.0
4520,49.98,0.4002,1,1.0,20.0,87,Activo,1,0,0.0
3582,49.98,0.4002,1,1.0,20.0,1314,Perdido,1,0,0.0
2852,49.98,0.4002,1,1.0,20.0,856,Perdido,1,0,0.0
4435,49.98,0.4002,1,1.0,20.0,1767,Perdido,1,1,1.0
3108,49.98,0.4002,1,1.0,20.0,1368,Perdido,1,0,0.0
3402,49.98,0.4002,1,1.0,20.0,1319,Perdido,1,0,0.0
2565,49.98,0.4002,1,1.0,20.0,1409,Perdido,1,0,0.0
3159,49.98,0.4002,1,1.0,20.0,377,Perdido,1,1,1.0
1509,49.98,0.4002,1,1.0,20.0,69,Activo,1,0,0.0
5619,49.98,0.4002,1,1.0,20.0,900,Perdido,1,0,0.0
2671,49.98,0.4002,1,1.0,20.0,47,Activo,1,0,0.0
2749,49.98,0.4002,1,1.0,20.0,52,Activo,1,0,0.0
5575,49.98,0.4002,1,1.0,20.0,1369,Perdido,1,0,0.0
3899,49.98,0.4002,1,1.0,20.0,1331,Perdido,1,1,1.0
1864,49.98,0.4002,1,1.0,20.0,21,Activo,1,0,0.0
2900,49.98,0.4002,1,1.0,20.0,389,Perdido,1,0,0.0
830,49.98,0.4002,1,1.0,20.0,1447,Perdido,1,0,0.0
4169,49.98,0.4002,1,1.0,20.0,100,Activo,1,0,0.0
3045,49.98,0.4002,1,1.0,20.0,66,Activo,1,0,0.0
3660,49.98,0.4002,1,1.0,20.0,1361,Perdido,1,0,0.0
5732,49.98,0.4002,1,1.0,20.0,399,Perdido,1,0,0.0
4259,49.98,0.4002,1,1.0,20.0,1344,Perdido,1,0,0.0
4695,49.98,0.4002,1,1.0,20.0,908,Perdido,1,0,0.0
3020,49.98,0.4002,1,1.0,20.0,408,Perdido,1,1,1.0
5156,49.98,0.4002,1,1.0,20.0,395,Perdido,1,0,0.0
4892,19.99,1.0,1,1.0,19.99,116,Activo,1,0,0.0
2811,19.99,1.0,1,1.0,19.99,381,Perdido,1,0,0.0
3188,19.99,1.0,1,1.0,19.99,397,Perdido,1,0,0.0
5390,19.99,1.0,1,1.0,19.99,404,Perdido,1,0,0.0
2918,49.9,0.4,1,1.0,19.96,99,Activo,1,0,0.0
3025,49.9,0.4,1,1.0,19.96,1361,Perdido,1,0,0.0
2161,49.9,0.4,1,1.0,19.96,19,Activo,1,1,1.0
2158,49.9,0.4,1,1.0,19.96,1441,Perdido,1,0,0.0
3951,49.9,0.4,1,1.0,19.96,858,Perdido,1,0,0.0
4843,49.9,0.4,1,1.0,19.96,81,Activo,1,0,0.0
4030,49.9,0.4,1,1.0,19.96,913,Perdido,1,0,0.0
4011,49.9,0.4,1,1.0,19.96,1347,Perdido,1,0,0.0
3438,49.9,0.4,1,1.0,19.96,1368,Perdido,1,0,0.0
4305,49.9,0.4,1,1.0,19.96,105,Activo,1,0,0.0
2987,49.9,0.4,1,1.0,19.96,403,Perdido,1,0,0.0
5568,49.9,0.4,1,1.0,19.96,875,Perdido,1,1,1.0
811,49.9,0.4,1,1.0,19.96,1459,Perdido,1,0,0.0
917,49.9,0.4,1,1.0,19.96,968,Perdido,1,0,0.0
3491,49.9,0.4,1,1.0,19.96,1301,Perdido,1,1,1.0
3890,49.9,0.4,1,1.0,19.96,111,Activo,1,1,1.0
5361,49.9,0.4,1,1.0,19.96,1369,Perdido,1,1,1.0
2509,49.9,0.4,1,1.0,19.96,81,Activo,1,0,0.0
1240,49.9,0.4,1,1.0,19.96,31,Activo,1,0,0.0
4413,49.9,0.4,1,1.0,19.96,63,Activo,1,0,0.0
1798,49.9,0.4,1,1.0,19.96,0,Activo,1,0,0.0
4128,49.9,0.4,1,1.0,19.96,1297,Perdido,1,1,1.0
1077,49.9,0.4,1,1.0,19.96,487,Perdido,1,0,0.0
5606,49.9,0.4,1,1.0,19.96,115,Activo,1,0,0.0
884,49.9,0.4,1,1.0,19.96,3,Activo,1,0,0.0
3264,49.9,0.4,1,1.0,19.96,65,Activo,1,1,1.0
858,49.9,0.4,1,1.0,19.96,41,Activo,1,0,0.0
5098,49.9,0.4,1,1.0,19.96,900,Perdido,1,0,0.0
4761,49.9,0.4,1,1.0,19.96,1822,Perdido,1,0,0.0
934,49.9,0.4,1,1.0,19.96,523,Perdido,1,0,0.0
4863,49.9,0.4,1,1.0,19.96,411,Perdido,1,1,1.0
2200,49.9,0.4,1,1.0,19.96,25,Activo,1,0,0.0
5159,49.9,0.4,1,1.0,19.96,116,Activo,1,0,0.0
2245,49.9,0.4,1,1.0,19.96,1436,Perdido,1,0,0.0
5142,49.9,0.4,1,1.0,19.96,367,Perdido,1,0,0.0
2422,49.9,0.4,1,1.0,19.96,1003,Perdido,1,0,0.0
5275,49.9,0.4,1,1.0,19.96,1309,Perdido,1,0,0.0
971,49.9,0.4,1,1.0,19.96,43,Activo,1,0,0.0
5628,49.9,0.4,1,1.0,19.96,902,Perdido,1,0,0.0
2838,49.9,0.4,1,1.0,19.96,1347,Perdido,1,0,0.0
2403,49.9,0.4,1,1.0,19.96,26,Activo,1,0,0.0
5259,49.9,0.4,1,1.0,19.96,390,Perdido,1,0,0.0
4691,49.9,0.4,1,1.0,19.96,1299,Perdido,1,0,0.0
5145,49.9,0.4,1,1.0,19.96,90,Activo,1,0,0.0
4497,49.9,0.4,1,1.0,19.96,856,Perdido,1,0,0.0
4914,49.9,0.4,1,1.0,19.96,1822,Perdido,1,0,0.0
2628,49.9,0.4,1,1.0,19.96,40,Activo,1,0,0.0
2625,49.9,0.4,1,1.0,19.96,543,Perdido,1,0,0.0
757,49.9,0.4,1,1.0,19.96,1438,Perdido,1,0,0.0
2961,49.9,0.4,1,1.0,19.96,406,Perdido,1,0,0.0
1697,49.8,0.4,1,1.0,19.92,28,Activo,1,0,0.0
4889,49.8,0.4,1,1.0,19.92,1800,Perdido,1,0,0.0
4192,49.8,0.4,1,1.0,19.92,395,Perdido,1,0,0.0
2264,49.8,0.4,1,1.0,19.92,505,Perdido,1,0,0.0
5646,49.8,0.4,1,1.0,19.92,61,Activo,1,1,1.0
2055,49.8,0.4,1,1.0,19.92,950,Perdido,1,0,0.0
2677,49.8,0.4,1,1.0,19.92,36,Activo,1,0,0.0
5629,49.8,0.4,1,1.0,19.92,1334,Perdido,1,0,0.0
2573,49.8,0.4,1,1.0,19.92,1407,Perdido,1,0,0.0
1269,49.8,0.4,1,1.0,19.92,527,Perdido,1,0,0.0
1247,49.8,0.4,1,1.0,19.92,1389,Perdido,1,1,1.0
3207,49.8,0.4,1,1.0,19.92,1292,Perdido,1,0,0.0
1869,49.8,0.4,1,1.0,19.92,1448,Perdido,1,0,0.0
3984,49.8,0.4,1,1.0,19.92,1295,Perdido,1,0,0.0
2129,49.8,0.4,1,1.0,19.92,1436,Perdido,1,0,0.0
4605,49.8,0.4,1,1.0,19.92,103,Activo,1,0,0.0
5376,49.8,0.4,1,1.0,19.92,76,Activo,1,0,0.0
1805,49.8,0.4,1,1.0,19.92,540,Perdido,1,0,0.0
4072,49.8,0.4,1,1.0,19.92,97,Activo,1,0,0.0
3151,49.8,0.4,1,1.0,19.92,866,Perdido,1,0,0.0
2491,49.8,0.4,1,1.0,19.92,1458,Perdido,1,0,0.0
2011,49.8,0.4,1,1.0,19.92,968,Perdido,1,0,0.0
5430,49.8,0.4,1,1.0,19.92,388,Perdido,1,1,1.0
3425,49.8,0.4,1,1.0,19.92,873,Perdido,1,0,0.0
3346,49.8,0.4,1,1.0,19.92,1782,Perdido,1,0,0.0
4620,49.8,0.4,1,1.0,19.92,64,Activo,1,1,1.0
4595,49.8,0.4,1,1.0,19.92,398,Perdido,1,1,1.0
5497,49.8,0.4,1,1.0,19.92,1773,Perdido,1,0,0.0
4936,39.99,0.4001,1,1.0,16.0,1324,Perdido,1,0,0.0
4538,39.99,0.4001,1,1.0,16.0,67,Activo,1,0,0.0
1720,39.99,0.4001,1,1.0,16.0,42,Activo,1,0,0.0
2303,39.99,0.4001,1,1.0,16.0,109,Activo,1,0,0.0
3030,39.99,0.4001,1,1.0,16.0,1302,Perdido,1,0,0.0
3624,39.99,0.4001,1,1.0,16.0,413,Perdido,1,0,0.0
1157,39.99,0.4001,1,1.0,16.0,62,Activo,1,0,0.0
3737,39.99,0.4001,1,1.0,16.0,1366,Perdido,1,0,0.0
2391,39.99,0.4001,1,1.0,16.0,17,Activo,1,0,0.0
3039,39.99,0.4001,1,1.0,16.0,1338,Perdido,1,0,0.0
5490,39.99,0.4001,1,1.0,16.0,1821,Perdido,1,0,0.0
4208,39.99,0.4001,1,1.0,16.0,66,Activo,1,0,0.0
2318,39.99,0.4001,1,1.0,16.0,50,Activo,1,0,0.0
2932,39.99,0.4001,1,1.0,16.0,1365,Perdido,1,1,1.0
1187,39.99,0.4001,1,1.0,16.0,1381,Perdido,1,0,0.0
3078,39.99,0.4001,1,1.0,16.0,1307,Perdido,1,0,0.0
1421,39.99,0.4001,1,1.0,16.0,1426,Perdido,1,0,0.0
1420,39.99,0.4001,1,1.0,16.0,81,Activo,1,0,0.0
4880,39.99,0.4001,1,1.0,16.0,381,Perdido,1,0,0.0
3259,39.99,0.4001,1,1.0,16.0,1812,Perdido,1,0,0.0
5641,39.99,0.4001,1,1.0,16.0,388,Perdido,1,0,0.0
2278,39.99,0.4001,1,1.0,16.0,56,Activo,1,0,0.0
3848,39.99,0.4001,1,1.0,16.0,1762,Perdido,1,0,0.0
3048,39.99,0.4001,1,1.0,16.0,1359,Perdido,1,0,0.0
2421,39.99,0.4001,1,1.0,16.0,500,Perdido,1,0,0.0
3760,39.99,0.4001,1,1.0,16.0,113,Activo,1,0,0.0
1721,39.99,0.4001,1,1.0,16.0,978,Perdido,1,0,0.0
3296,39.99,0.4001,1,1.0,16.0,881,Perdido,1,1,1.0
4130,39.99,0.4001,1,1.0,16.0,382,Perdido,1,0,0.0
4136,39.99,0.4001,1,1.0,16.0,389,Perdido,1,0,0.0
5458,39.99,0.4001,1,1.0,16.0,881,Perdido,1,0,0.0
982,39.99,0.4001,1,1.0,16.0,968,Perdido,1,0,0.0
2897,39.99,0.4001,1,1.0,16.0,1354,Perdido,1,0,0.0
4226,39.99,0.4001,1,1.0,16.0,377,Perdido,1,0,0.0
5425,39.99,0.4001,1,1.0,16.0,112,Activo,1,0,0.0
2487,39.99,0.4001,1,1.0,16.0,943,Perdido,1,0,0.0
1286,39.99,0.4001,1,1.0,16.0,498,Perdido,1,0,0.0
1439,39.99,0.4001,1,1.0,16.0,995,Perdido,1,1,1.0
3276,39.99,0.4001,1,1.0,16.0,1317,Perdido,1,0,0.0
1005,39.99,0.4001,1,1.0,16.0,17,Activo,1,0,0.0
4815,39.99,0.4001,1,1.0,16.0,904,Perdido,1,0,0.0
3432,39.99,0.4001,1,1.0,16.0,97,Activo,1,0,0.0
3862,39.99,0.4001,1,1.0,16.0,403,Perdido,1,0,0.0
5339,39.99,0.4001,1,1.0,16.0,1290,Perdido,1,0,0.0
2503,39.99,0.4001,1,1.0,16.0,543,Perdido,1,0,0.0
2460,39.99,0.4001,1,1.0,16.0,526,Perdido,1,1,1.0
5318,39.99,0.4001,1,1.0,16.0,1303,Perdido,1,0,0.0
1840,39.99,0.4001,1,1.0,16.0,98,Activo,1,0,0.0
2521,39.99,0.4001,1,1.0,16.0,949,Perdido,1,0,0.0
2076,39.99,0.4001,1,1.0,16.0,27,Activo,1,0,0.0
4777,39.99,0.4001,1,1.0,16.0,856,Perdido,1,0,0.0
4402,39.99,0.4001,1,1.0,16.0,885,Perdido,1,0,0.0
883,39.99,0.4001,1,1.0,16.0,38,Activo,1,0,0.0
1059,39.99,0.4001,1,1.0,16.0,113,Activo,1,0,0.0
5584,39.99,0.4001,1,1.0,16.0,1782,Perdido,1,0,0.0
2737,39.99,0.4001,1,1.0,16.0,1382,Perdido,1,1,1.0
906,39.99,0.4001,1,1.0,16.0,541,Perdido,1,0,0.0
3981,39.99,0.4001,1,1.0,16.0,1326,Perdido,1,0,0.0
2525,39.99,0.4001,1,1.0,16.0,66,Activo,1,0,0.0
1891,39.99,0.4001,1,1.0,16.0,56,Activo,1,0,0.0
2700,39.99,0.4001,1,1.0,16.0,7,Activo,1,2,2.0
4339,39.99,0.4001,1,1.0,16.0,367,Perdido,1,0,0.0
4355,39.99,0.4001,1,1.0,16.0,111,Activo,1,0,0.0
5407,39.99,0.4001,1,1.0,16.0,1747,Perdido,1,0,0.0
1025,39.99,0.4001,1,1.0,16.0,32,Activo,1,0,0.0
1321,39.99,0.4001,1,1.0,16.0,503,Perdido,1,0,0.0
3993,39.99,0.4001,1,1.0,16.0,886,Perdido,1,0,0.0
2546,39.99,0.4001,1,1.0,16.0,1001,Perdido,1,1,1.0
5408,39.99,0.4001,1,1.0,16.0,377,Perdido,1,0,0.0
2542,39.99,0.4001,1,1.0,16.0,95,Activo,1,1,1.0
5411,39.99,0.4001,1,1.0,16.0,1789,Perdido,1,0,0.0
3674,39.99,0.4001,1,1.0,16.0,1760,Perdido,1,0,0.0
3683,39.99,0.4001,1,1.0,16.0,880,Perdido,1,0,0.0
5212,39.99,0.4001,1,1.0,16.0,376,Perdido,1,0,0.0
1617,39.99,0.4001,1,1.0,16.0,998,Perdido,1,0,0.0
1690,39.99,0.4001,1,1.0,16.0,3,Activo,1,0,0.0
4650,39.99,0.4001,1,1.0,16.0,371,Perdido,1,0,0.0
2979,39.99,0.4001,1,1.0,16.0,864,Perdido,1,0,0.0
5686,39.99,0.4001,1,1.0,16.0,1818,Perdido,1,0,0.0
4616,39.98,0.4002,1,1.0,16.0,1763,Perdido,1,0,0.0
1991,39.98,0.4002,1,1.0,16.0,928,Perdido,1,0,0.0
5016,39.98,0.4002,1,1.0,16.0,418,Perdido,1,0,0.0
838,39.98,0.4002,1,1.0,16.0,500,Perdido,1,1,1.0
1030,39.98,0.4002,1,1.0,16.0,43,Activo,1,0,0.0
5371,39.98,0.4002,1,1.0,16.0,1360,Perdido,1,0,0.0
1299,39.98,0.4002,1,1.0,16.0,972,Perdido,1,0,0.0
3195,39.98,0.4002,1,1.0,16.0,375,Perdido,1,0,0.0
915,39.98,0.4002,1,1.0,16.0,999,Perdido,1,0,0.0
3979,39.98,0.4002,1,1.0,16.0,1297,Perdido,1,0,0.0
5058,39.98,0.4002,1,1.0,16.0,902,Perdido,1,0,0.0
5374,39.98,0.4002,1,1.0,16.0,406,Perdido,1,0,0.0
3184,39.98,0.4002,1,1.0,16.0,1360,Perdido,1,0,0.0
4012,39.98,0.4002,1,1.0,16.0,868,Perdido,1,0,0.0
2114,39.98,0.4002,1,1.0,16.0,1434,Perdido,1,0,0.0
1881,39.98,0.4002,1,1.0,16.0,532,Perdido,1,0,0.0
